employee_id,employee_name,gender,department_name,job_title,city,state,country,manager_name,hire_date,tenure_years,salary,education_level,business_travel,distance_from_home_km,performance_rating,job_satisfaction,work_life_balance,latest_attendance_status,overtime_hours,exit_date,exit_reason,is_active
1274,Isha Kapoor,Female,Human Resources,HR Manager,Lucknow,Uttar Pradesh,India,Suresh Patel,2018-10-22,7.74,53666.0,High School,Travel_Frequently,17,2.0,3,2.0,,,,,True
1275,Aarav Chopra,Male,Finance,Accountant,Mumbai,Maharashtra,India,Rajesh Iyer,2017-05-25,9.15,60849.0,High School,Non-Travel,1,5.0,2,3.0,,,,,True
1276,Gaurav Saxena,Male,IT,IT Manager,Jaipur,Rajasthan,India,Pooja Singh,2016-10-16,9.75,83306.0,Bachelor'S,Non-Travel,36,5.0,1,,,,,,True
1277,Pooja Joshi,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Nisha Sharma,2019-10-28,6.72,46652.0,Master'S,Non-Travel,22,2.0,5,4.0,,,,,True
1278,Arjun Agarwal,Male,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Sneha Gupta,2013-05-05,13.2,49985.0,High School,Travel_Frequently,4,2.0,3,1.0,Work From Home,3.0,,,True
1279,Gaurav Gupta,Male,Human Resources,HR Manager,Lucknow,Uttar Pradesh,India,Nisha Sharma,2014-07-19,12.0,60537.0,Diploma,Travel_Frequently,12,3.0,2,3.0,,,,,True
1280,Isha Joshi,Female,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Vivaan Verma,2023-01-20,3.49,62128.0,Diploma,Travel_Frequently,42,1.0,1,2.0,Present,3.0,,,True
1281,Kavya Reddy,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Vikram Bansal,2020-02-07,6.44,70549.0,Bachelor'S,Travel_Rarely,1,2.0,5,2.0,,,,,True
1282,Ashok Joshi,Male,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Ritu Rao,2024-01-19,2.5,57012.0,High School,Travel_Frequently,24,5.0,3,2.0,,,,,True
1283,Ananya Singh,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Ashok Nair,2010-08-27,15.89,70000.0,Bachelor'S,Non-Travel,21,1.0,5,3.0,,,,,True
1284,Anil Iyer,Male,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Suresh Malhotra,2019-10-11,6.77,42227.0,Diploma,Non-Travel,3,,3,1.0,Work From Home,0.0,,,True
1285,Nisha Malhotra,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Nisha Agarwal,2016-08-14,7.11,85000.0,Phd,Non-Travel,38,5.0,1,1.0,Present,2.0,2023-09-24,Health Reasons,False
1286,Sneha Iyer,Female,IT,Qa Engineer,Jaipur,Rajasthan,India,Suresh Saxena,2014-12-27,11.56,66701.0,Phd,Travel_Rarely,52,4.0,2,3.0,,,,,True
1287,Vivaan Saxena,Male,Sales,Sales Associate,Bangalore,Karnataka,India,Nisha Agarwal,2012-12-23,13.57,64119.0,Phd,Non-Travel,30,2.0,1,2.0,,,,,True
1288,Suresh Kapoor,Male,Sales,Sales Executive,Bangalore,Karnataka,India,Sanjay Joshi,2025-06-29,1.05,51255.0,High School,Travel_Rarely,48,3.0,2,5.0,,,,,True
1289,Ananya Singh,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Riya Singh,2018-03-14,8.35,54745.0,Master'S,Travel_Frequently,14,3.0,1,3.0,,,,,True
1290,Ritu Malhotra,Female,Finance,Financial Analyst,Mumbai,Maharashtra,India,Nisha Malhotra,2018-05-13,8.18,62269.0,Phd,Travel_Frequently,45,,2,2.0,Leave,0.0,,,True
1291,Neha Gupta,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Sanjay Joshi,2012-06-14,14.09,59458.0,Phd,Travel_Rarely,23,5.0,3,4.0,,,,,True
1292,Vivaan Sharma,Male,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Sneha Gupta,2022-12-24,3.57,49377.0,Bachelor'S,Travel_Rarely,15,2.0,1,4.0,,,,,True
1293,Vikram Joshi,Male,Finance,Auditor,Mumbai,Maharashtra,India,Rahul Chopra,2023-11-16,0.5,54263.0,Diploma,Non-Travel,21,1.0,3,2.0,,,2024-05-15,Relocation,False
1294,Varun Verma,Male,IT,IT Manager,Jaipur,Rajasthan,India,Ritu Rao,2018-05-13,8.18,84047.0,Bachelor'S,Non-Travel,48,1.0,1,5.0,Leave,0.0,,,True
1295,Swati Rao,Female,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Preeti Sharma,2025-06-16,1.09,64458.0,Phd,Travel_Frequently,34,1.0,1,3.0,,,,,True
1296,Vivaan Saxena,Male,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Shreya Malhotra,2011-12-17,11.59,51319.0,Master'S,Travel_Rarely,24,,4,4.0,Work From Home,3.0,2023-07-20,Compensation,False
1297,Preeti Gupta,Female,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Vikram Bansal,2019-04-28,7.23,66009.0,Diploma,Travel_Rarely,31,5.0,4,1.0,Present,0.0,,,True
1298,Neha Sharma,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Rohan Joshi,2013-12-03,12.62,61374.0,Bachelor'S,Travel_Rarely,32,4.0,4,3.0,,,,,True
1299,Vikram Nair,Male,Finance,Auditor,Mumbai,Maharashtra,India,Suresh Patel,2024-08-31,1.88,64293.0,Phd,Travel_Frequently,31,3.0,5,1.0,,,,,True
1300,Pooja Joshi,Female,Sales,Territory Manager,Bangalore,Karnataka,India,Rahul Chopra,2023-01-17,3.5,55260.0,High School,Travel_Rarely,34,2.0,4,1.0,,,,,True
1301,Aditya Yadav,Male,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,,2025-05-13,1.18,55110.0,Phd,Travel_Rarely,50,2.0,1,2.0,,,,,True
1302,Arjun Kumar,Male,Marketing,Marketing Manager,Lucknow,Uttar Pradesh,India,Suresh Rao,2022-07-13,4.02,49514.0,High School,Non-Travel,2,,2,2.0,Work From Home,0.0,,,True
1303,Sakshi Agarwal,Female,IT,System Admin,Jaipur,Rajasthan,India,Vikram Bansal,2016-10-31,7.76,85526.0,Master'S,Non-Travel,2,2.0,4,3.0,Present,1.0,2024-08-04,Career Growth,False
1304,Aarav Agarwal,Male,Sales,Sales Associate,Bangalore,Karnataka,India,Neha Mehta,2015-09-04,10.87,66169.0,Bachelor'S,Non-Travel,10,2.0,3,,,,,,True
1305,Meera Patel,Female,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Gaurav Iyer,2022-12-20,3.58,53171.0,Diploma,Travel_Frequently,31,1.0,4,3.0,Present,0.0,,,True
1306,Karan Joshi,Male,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Kavya Iyer,2019-02-21,7.41,52022.0,High School,Travel_Rarely,8,3.0,3,4.0,,,,,True
1307,Sneha Saxena,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Nisha Malhotra,2011-07-25,14.98,65000.0,Phd,Non-Travel,10,4.0,5,,Present,0.0,,,True
1308,Vivaan Joshi,Male,Marketing,Content Strategist,Lucknow,Uttar Pradesh,India,Suresh Malhotra,2023-05-06,3.2,48042.0,Master'S,Travel_Rarely,43,5.0,1,4.0,,,,,True
1309,Kavya Kapoor,Female,Human Resources,HR Business Partner,Lucknow,Uttar Pradesh,India,Sanjay Joshi,2015-03-06,11.37,63411.0,Bachelor'S,Travel_Rarely,40,1.0,4,2.0,Present,1.0,,,True
1310,Nisha Reddy,Female,Finance,Auditor,Mumbai,Maharashtra,India,Riya Singh,2021-04-28,5.22,61190.0,Master'S,Travel_Rarely,55,5.0,5,3.0,Present,0.0,,,True
1311,Isha Bansal,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Amit Bansal,2020-12-07,5.61,46650.0,High School,Travel_Rarely,32,3.0,2,3.0,,,,,True
1312,Anjali Verma,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Amit Patel,2018-03-21,8.33,66258.0,Diploma,Travel_Frequently,20,1.0,2,3.0,,,,,True
1313,Pooja Mehta,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Sneha Kumar,2017-04-25,9.23,80427.0,Master'S,Travel_Rarely,21,5.0,2,1.0,,,,,True
1314,Rajesh Bansal,Male,IT,System Admin,Jaipur,Rajasthan,India,Sanjay Agarwal,2016-09-19,9.83,86228.0,Phd,Non-Travel,40,1.0,1,4.0,Work From Home,3.0,,,True
1315,Gaurav Mehta,Male,Finance,Financial Analyst,Mumbai,Maharashtra,India,Sneha Kumar,2021-11-29,4.64,72368.0,Diploma,Travel_Rarely,17,2.0,4,2.0,Work From Home,1.5,,,True
1316,Rohan Agarwal,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Ritu Rao,2024-10-27,1.79,62724.0,Phd,Travel_Frequently,13,5.0,5,3.0,Present,1.0,2026-08-11,Better Opportunity,False
1317,Kavita Malhotra,Female,IT,Software Engineer,Jaipur,Rajasthan,India,Vikram Nair,2014-07-26,7.97,88406.0,High School,Travel_Rarely,30,2.0,5,2.0,Present,0.0,2022-07-14,Personal Reasons,False
1318,Arjun Patel,Male,Finance,Accountant,Mumbai,Maharashtra,India,,2015-10-18,10.75,68623.0,High School,Travel_Frequently,20,1.0,4,5.0,Present,2.0,,,True
1319,Neha Chopra,Female,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Amit Patel,2022-10-22,3.74,68174.0,Phd,Travel_Rarely,22,3.0,4,5.0,,,,,True
1320,Manish Reddy,Male,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Shreya Kapoor,2014-10-20,11.75,76556.0,Master'S,Travel_Frequently,16,,4,3.0,Present,3.0,,,True
1321,Swati Joshi,Female,Finance,Financial Analyst,Mumbai,Maharashtra,India,Manish Kumar,2023-08-03,2.96,60185.0,Bachelor'S,Travel_Frequently,8,5.0,2,1.0,Absent,0.0,,,True
1322,Anil Nair,Male,Finance,Financial Analyst,Mumbai,Maharashtra,India,Suresh Malhotra,2015-04-13,11.27,76639.0,High School,Travel_Rarely,48,4.0,3,5.0,,,,,True
1323,Karan Nair,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Sanjay Agarwal,2025-08-05,0.95,36851.0,Bachelor'S,Non-Travel,8,5.0,4,1.0,,,,,True
1324,Ashok Malhotra,Male,IT,Qa Engineer,Jaipur,Rajasthan,India,Manish Kumar,2012-12-29,13.55,90000.0,Phd,Non-Travel,2,1.0,4,4.0,,,,,True
1325,Deepak Reddy,Male,Finance,Accountant,Mumbai,Maharashtra,India,Suresh Rao,2018-12-30,7.55,58253.0,Master'S,Non-Travel,15,,4,4.0,,,,,True
1326,Shreya Bansal,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Amit Patel,2014-11-01,11.71,47834.0,Phd,Non-Travel,24,1.0,5,5.0,,,,,True
1327,Kavya Mehta,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Ananya Reddy,2025-11-21,0.66,50218.0,Phd,Non-Travel,17,5.0,2,5.0,,,,,True
1328,Kavya Saxena,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Sneha Kumar,2013-10-23,12.74,70000.0,High School,Travel_Rarely,54,3.0,2,2.0,,,,,True
1329,Sakshi Nair,Female,IT,Qa Engineer,Jaipur,Rajasthan,India,Shreya Malhotra,2017-01-28,9.47,84175.0,High School,Non-Travel,3,2.0,3,2.0,Leave,0.0,,,True
1330,Nikhil Verma,Male,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Nisha Sharma,2022-07-31,0.63,45948.0,Diploma,Travel_Rarely,37,2.0,2,3.0,Present,0.0,2023-03-18,Career Growth,False
1331,Siddharth Tiwari,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Preeti Saxena,2015-07-10,11.03,76418.0,Phd,Travel_Rarely,10,4.0,3,5.0,,,,,True
1332,Nisha Nair,Female,Sales,Territory Manager,Bangalore,Karnataka,India,Preeti Sharma,2024-09-19,1.83,40534.0,Bachelor'S,Non-Travel,48,2.0,1,3.0,,,,,True
1333,Divya Patel,Female,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Rajesh Iyer,2010-06-18,12.26,72717.0,Master'S,Travel_Frequently,39,4.0,3,1.0,,,2022-09-22,Retirement,False
1334,Nikhil Kapoor,Male,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Preeti Sharma,2019-06-28,7.06,45144.0,Diploma,Travel_Rarely,34,3.0,2,4.0,,,,,True
1335,Neha Bansal,Female,Finance,Accountant,Mumbai,Maharashtra,India,Amit Bansal,2025-05-07,1.2,64568.0,Master'S,Non-Travel,30,,1,4.0,,,,,True
1336,Kirti Gupta,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Shreya Chopra,2024-11-02,1.31,46355.0,Master'S,Travel_Frequently,52,2.0,3,3.0,,,2026-02-25,Compensation,False
1337,Arjun Patel,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Kavya Bansal,2012-05-21,14.32,56172.0,Phd,Travel_Rarely,40,2.0,4,1.0,,,2026-09-16,Career Growth,False
1338,Shreya Gupta,Female,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Nisha Sharma,2014-04-13,12.27,72495.0,Phd,Non-Travel,20,4.0,4,4.0,,,,,True
1339,Karan Kumar,Male,Customer Support,Support Team Lead,Noida,Uttar Pradesh,India,Nisha Agarwal,2010-06-10,16.11,60000.0,Master'S,Travel_Rarely,48,2.0,2,,,,,,True
1340,Nikhil Chopra,Male,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Suresh Patel,2023-09-19,2.83,34706.0,Bachelor'S,Travel_Rarely,8,3.0,2,4.0,Present,1.0,,,True
1341,Priya Patel,Female,Finance,Accountant,Mumbai,Maharashtra,India,Ashok Tiwari,2017-09-17,8.84,61651.0,Master'S,Travel_Frequently,42,5.0,5,2.0,,,,,True
1342,Ashok Reddy,Male,Finance,Financial Analyst,Mumbai,Maharashtra,India,Preeti Sharma,2020-10-30,5.72,65497.0,High School,Travel_Rarely,23,3.0,1,4.0,,,,,True
1343,Vivaan Mehta,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Deepak Rao,2022-08-09,3.98,47844.0,Phd,Travel_Frequently,7,3.0,1,5.0,Present,1.0,2026-07-31,Better Opportunity,False
1344,Pooja Singh,Female,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Aditya Verma,2012-05-13,14.18,59199.0,High School,Travel_Frequently,24,,5,1.0,,,,,True
1345,Kavita Sharma,Female,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Kirti Malhotra,2016-06-07,10.11,59379.0,Master'S,Non-Travel,52,5.0,5,2.0,Present,0.0,,,True
1346,Priya Kapoor,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,,2021-08-09,4.94,69241.0,Diploma,Non-Travel,41,1.0,3,4.0,,,,,True
1347,Kavita Chopra,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Riya Kapoor,2010-03-06,16.37,67953.0,Phd,Travel_Frequently,23,2.0,3,5.0,Work From Home,1.0,,,True
1348,Sanjay Gupta,Male,Sales,Territory Manager,Bangalore,Karnataka,India,Divya Saxena,2012-10-29,13.72,54300.0,Phd,Travel_Rarely,16,2.0,4,5.0,,,,,True
1349,Aarav Joshi,Male,Finance,Finance Manager,Mumbai,Maharashtra,India,Shreya Chopra,2011-01-27,15.47,72446.0,Phd,Travel_Frequently,15,2.0,2,4.0,Present,0.0,,,True
1350,Anil Agarwal,Male,Marketing,Marketing Executive,Lucknow,Uttar Pradesh,India,Suresh Saxena,2021-08-01,4.96,53710.0,Diploma,Non-Travel,29,1.0,4,2.0,,,,,True
1351,Divya Tiwari,Female,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Sneha Gupta,2019-11-15,6.67,47473.0,Phd,Non-Travel,45,4.0,5,1.0,Present,2.0,,,True
1352,Pooja Yadav,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Riya Kapoor,2016-06-30,10.05,65000.0,Phd,Non-Travel,20,,1,4.0,,,,,True
1353,Priya Singh,Female,IT,Software Engineer,Jaipur,Rajasthan,India,Kirti Chopra,2019-05-14,7.18,82607.0,Diploma,Travel_Frequently,30,1.0,3,5.0,,,,,True
1354,Neha Yadav,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Riya Kapoor,2022-02-18,3.47,45312.0,Bachelor'S,Travel_Frequently,8,5.0,3,2.0,,,2025-08-09,Not Specified,False
1355,Gaurav Agarwal,Male,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Nisha Malhotra,2010-06-02,16.13,72024.0,High School,Travel_Frequently,21,1.0,4,1.0,Present,1.0,,,True
1356,Rajesh Malhotra,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Sanjay Agarwal,2021-11-03,4.71,59011.0,Master'S,Non-Travel,40,2.0,1,4.0,,,,,True
1357,Sunita Singh,Female,IT,System Admin,Jaipur,Rajasthan,India,Pooja Reddy,2017-04-09,9.28,78742.0,Phd,Travel_Rarely,8,4.0,2,,,,,,True
1358,Nikhil Sharma,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Nisha Agarwal,2022-06-05,4.12,43842.0,Phd,Non-Travel,24,4.0,4,2.0,,,,,True
1359,Preeti Kapoor,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Sanjay Joshi,2020-06-03,6.12,56742.0,Master'S,Travel_Frequently,14,,2,4.0,Present,0.0,,,True
1360,Sanjay Gupta,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Kirti Chopra,2022-06-25,4.07,39452.0,Master'S,Non-Travel,43,3.0,3,4.0,Work From Home,2.0,,,True
1361,Priya Kumar,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Kavya Bansal,2010-03-20,16.33,70000.0,High School,Non-Travel,54,,1,1.0,Work From Home,1.5,,,True
1362,Sakshi Joshi,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Vikram Nair,2012-10-19,13.75,65000.0,High School,Travel_Frequently,20,2.0,1,3.0,Work From Home,3.0,,,True
1363,Ananya Nair,Female,Customer Support,Customer Success Manager,Noida,Uttar Pradesh,India,Vikram Nair,2023-08-05,1.29,38531.0,Phd,Travel_Frequently,12,5.0,5,1.0,,,2024-11-18,Not Specified,False
1364,Kirti Iyer,Female,Finance,Accountant,Mumbai,Maharashtra,India,Sanjay Joshi,2010-07-09,16.03,80000.0,High School,Travel_Rarely,55,5.0,1,4.0,,,,,True
1365,Swati Joshi,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Suresh Reddy,2016-03-26,10.31,65969.0,Master'S,Non-Travel,13,2.0,4,1.0,Present,1.5,,,True
1366,Rohan Bansal,Male,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Riya Kapoor,2024-01-18,2.5,40509.0,Diploma,Travel_Frequently,40,5.0,4,2.0,,,,,True
1367,Vivaan Verma,Male,Sales,Sales Associate,Bangalore,Karnataka,India,Preeti Sharma,2025-07-21,0.54,48251.0,Phd,Travel_Rarely,55,,2,4.0,,,2026-02-04,Personal Reasons,False
1368,Ashok Yadav,Male,Sales,Sales Associate,Bangalore,Karnataka,India,Shreya Chopra,2020-05-30,6.14,54277.0,Diploma,Non-Travel,1,2.0,3,4.0,,,,,True
1369,Gaurav Kumar,Male,Finance,Finance Manager,Mumbai,Maharashtra,India,Kavya Bansal,2020-10-18,5.75,64378.0,Bachelor'S,Travel_Frequently,35,4.0,2,4.0,Present,1.0,,,True
1370,Shreya Joshi,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Suresh Patel,2015-04-29,11.22,55628.0,Bachelor'S,Travel_Frequently,31,1.0,3,4.0,Work From Home,0.0,,,True
1371,Kirti Tiwari,Female,IT,IT Manager,Jaipur,Rajasthan,India,Deepak Rao,2017-05-16,6.33,78934.0,Diploma,Travel_Frequently,14,5.0,4,,Present,1.5,2023-09-15,Not Specified,False
1372,Sunita Reddy,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Vikram Nair,2010-03-23,16.32,65000.0,Diploma,Non-Travel,15,5.0,2,5.0,Present,1.5,,,True
1373,Karan Reddy,Male,Sales,Sales Manager,Bangalore,Karnataka,India,Preeti Sharma,2015-11-15,10.67,60790.0,Diploma,Travel_Rarely,43,2.0,5,4.0,Present,0.0,,,True
1374,Neha Singh,Female,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Shreya Chopra,2014-04-03,12.29,85000.0,Diploma,Travel_Rarely,51,1.0,2,4.0,Absent,0.0,,,True
1375,Kavya Agarwal,Female,Customer Support,Support Executive,Noida,Uttar Pradesh,India,Kirti Malhotra,2011-10-29,14.72,60000.0,Master'S,Travel_Rarely,46,5.0,5,1.0,Leave,0.0,,,True
1376,Swati Nair,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Ritu Rao,2010-10-27,15.73,57433.0,Bachelor'S,Travel_Frequently,6,2.0,2,2.0,Present,1.0,,,True
1377,Sneha Tiwari,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Suresh Reddy,2023-12-07,2.61,55870.0,Bachelor'S,Travel_Rarely,6,4.0,1,3.0,,,,,True
1378,Amit Iyer,Male,Human Resources,Recruiter,Lucknow,Uttar Pradesh,India,Ananya Reddy,2022-04-01,2.07,49885.0,Diploma,Travel_Rarely,1,2.0,4,,,,2024-04-27,Personal Reasons,False
1379,Sunita Tiwari,Female,Sales,Sales Associate,Bangalore,Karnataka,India,Riya Kapoor,2021-07-01,5.05,70000.0,Phd,Travel_Frequently,53,2.0,4,3.0,,,,,True
1380,Manish Malhotra,Male,Marketing,Seo Specialist,Lucknow,Uttar Pradesh,India,Preeti Kapoor,2022-07-11,4.02,47537.0,Diploma,Travel_Rarely,44,3.0,1,1.0,,,,,True
1381,Anjali Tiwari,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Amit Patel,2013-06-13,13.1,57909.0,Master'S,Travel_Frequently,25,1.0,3,3.0,Present,2.0,,,True
1382,Shreya Gupta,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Ashok Tiwari,2022-05-27,4.15,61393.0,Diploma,Travel_Rarely,43,4.0,1,2.0,Present,2.0,,,True
1383,Karan Mehta,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Neha Mehta,2022-01-12,4.51,32000.0,Master'S,Travel_Frequently,37,1.0,2,4.0,,,,,True
1384,Divya Reddy,Female,Sales,Sales Manager,Bangalore,Karnataka,India,Shreya Mehta,2011-06-09,15.11,63441.0,High School,Travel_Frequently,30,3.0,4,5.0,,,,,True
1385,Sakshi Patel,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Sanjay Yadav,2019-09-10,6.87,44184.0,Phd,Travel_Frequently,5,1.0,1,1.0,,,2026-07-26,Relocation,False
1386,Kavita Saxena,Female,Human Resources,HR Executive,Lucknow,Uttar Pradesh,India,Deepak Rao,2012-05-11,14.19,64466.0,Master'S,Travel_Rarely,48,4.0,1,2.0,Leave,2.0,,,True
1387,Pooja Kumar,Female,IT,Qa Engineer,Jaipur,Rajasthan,India,Nisha Sharma,2020-05-07,6.2,77005.0,High School,Non-Travel,12,2.0,1,5.0,Present,0.0,,,True
1388,Rohan Nair,Male,Research & Development,Data Scientist,Chennai,Tamil Nadu,India,Neha Mehta,2013-12-28,12.56,85000.0,High School,Travel_Frequently,20,2.0,1,2.0,Present,1.0,,,True
1389,Riya Iyer,Female,IT,System Admin,Jaipur,Rajasthan,India,Rahul Chopra,2012-01-19,14.5,78742.0,Diploma,Travel_Rarely,33,4.0,2,3.0,Present,0.0,,,True
1390,Ashok Reddy,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Rohan Joshi,2014-10-18,11.75,52990.0,Bachelor'S,Travel_Rarely,3,3.0,2,2.0,,,,,True
1391,Pooja Saxena,Female,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Sanjay Yadav,2023-06-16,3.09,57419.0,Bachelor'S,Non-Travel,22,2.0,1,5.0,Work From Home,0.0,,,True
1392,Siddharth Tiwari,Male,Sales,Sales Manager,Bangalore,Karnataka,India,Ashok Tiwari,2023-10-29,2.72,52987.0,Diploma,Travel_Rarely,14,2.0,2,3.0,Present,1.5,,,True
1393,Anjali Kumar,Female,Finance,Finance Manager,Mumbai,Maharashtra,India,Shreya Kapoor,2010-11-21,15.66,67907.0,High School,Travel_Frequently,45,2.0,2,1.0,,,,,True
1394,Isha Kapoor,Female,Sales,Sales Executive,Bangalore,Karnataka,India,Ritu Rao,2011-07-28,14.98,70000.0,Diploma,Travel_Frequently,6,5.0,1,1.0,Present,0.0,,,True
1395,Rahul Malhotra,Male,Research & Development,Lab Technician,Chennai,Tamil Nadu,India,Nisha Malhotra,2016-05-26,10.15,84632.0,Master'S,Travel_Frequently,48,4.0,5,5.0,A,3.0,,,True
1396,Priya Chopra,Female,Operations,Operations Manager,Chennai,Tamil Nadu,India,Preeti Kapoor,2022-01-18,4.5,42965.0,Diploma,Non-Travel,10,5.0,1,4.0,,,,,True
1397,Swati Chopra,Female,Operations,Logistics Coordinator,Chennai,Tamil Nadu,India,Vikram Nair,2018-08-13,7.93,38167.0,Master'S,Travel_Frequently,23,4.0,5,,Work From Home,1.0,,,True
1398,Anil Malhotra,Male,Marketing,Marketing Manager,Lucknow,Uttar Pradesh,India,Preeti Sharma,2010-10-10,15.77,73000.0,Diploma,Non-Travel,39,2.0,1,,,,,,True
1399,Vivaan Chopra,Male,Operations,Operations Executive,Chennai,Tamil Nadu,India,Sanjay Agarwal,2014-03-27,12.31,57531.0,Master'S,Non-Travel,41,,4,5.0,Leave,2.0,,,True
1400,Riya Chopra,Female,Finance,Financial Analyst,Mumbai,Maharashtra,India,Rohan Kapoor,2021-01-11,5.52,80000.0,Diploma,Travel_Rarely,12,5.0,2,1.0,Present,3.0,,,True
1401,Karan Reddy,Male,Sales,Sales Manager,Bangalore,Karnataka,India,Manish Kumar,2014-04-21,9.57,50589.0,High School,Non-Travel,22,3.0,1,1.0,,,2023-11-16,Not Specified,False
1402,Rohan Verma,Male,Finance,Financial Analyst,Mumbai,Maharashtra,India,Ritu Rao,2023-01-24,3.48,55399.0,Master'S,Travel_Rarely,39,1.0,5,3.0,,,,,True
1403,Sneha Joshi,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Kirti Malhotra,2017-05-29,9.14,53913.0,Bachelor'S,Travel_Rarely,29,3.0,2,3.0,,,,,True
1404,Riya Sharma,Female,IT,Software Engineer,Jaipur,Rajasthan,India,Vikram Bansal,2018-01-29,5.38,78053.0,Bachelor'S,Travel_Rarely,43,5.0,5,2.0,Present,1.0,2023-06-17,Retirement,False
1405,Sakshi Reddy,Female,Research & Development,Research Scientist,Chennai,Tamil Nadu,India,Kavita Saxena,2021-03-03,2.6,64437.0,Phd,Non-Travel,14,5.0,2,1.0,,,2023-10-08,Personal Reasons,False
1406,Manish Sharma,Male,Research & Development,R&D Manager,Chennai,Tamil Nadu,India,Pooja Reddy,2016-04-15,10.26,80348.0,High School,Non-Travel,37,2.0,4,2.0,Present,0.0,,,True
1407,Sunita Saxena,Female,Operations,Operations Executive,Chennai,Tamil Nadu,India,Sneha Kumar,2012-08-05,13.95,52368.0,Master'S,Travel_Frequently,1,3.0,4,4.0,Present,0.0,,,True
1408,Kavita Mehta,Female,IT,System Admin,Jaipur,Rajasthan,India,Suresh Reddy,2024-11-20,1.66,66318.0,Master'S,Non-Travel,39,4.0,1,1.0,,,,,True
