employee_id,employee_name,gender,hire_date,salary,education_level,business_travel,distance_from_home_km,job_title,department_name,city,state,country,manager_name
1360,Sanjay Gupta,Male,2022-06-25,39452.0,Master'S,Non-Travel,43,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kirti Chopra
1361,Priya Kumar,Female,2010-03-20,70000.0,High School,Non-Travel,54,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal
1362,Sakshi Joshi,Female,2012-10-19,65000.0,High School,Travel_Frequently,20,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Nair
1363,Ananya Nair,Female,2023-08-05,38531.0,Phd,Travel_Frequently,12,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Nair
1364,Kirti Iyer,Female,2010-07-09,80000.0,High School,Travel_Rarely,55,Accountant,Finance,Mumbai,Maharashtra,India,Sanjay Joshi
1365,Swati Joshi,Female,2016-03-26,65969.0,Master'S,Non-Travel,13,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Reddy
1366,Rohan Bansal,Male,2024-01-18,40509.0,Diploma,Travel_Frequently,40,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Riya Kapoor
1367,Vivaan Verma,Male,2025-07-21,48251.0,Phd,Travel_Rarely,55,Sales Associate,Sales,Bangalore,Karnataka,India,Preeti Sharma
1368,Ashok Yadav,Male,2020-05-30,54277.0,Diploma,Non-Travel,1,Sales Associate,Sales,Bangalore,Karnataka,India,Shreya Chopra
1369,Gaurav Kumar,Male,2020-10-18,64378.0,Bachelor'S,Travel_Frequently,35,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavya Bansal
1370,Shreya Joshi,Female,2015-04-29,55628.0,Bachelor'S,Travel_Frequently,31,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Patel
1371,Kirti Tiwari,Female,2017-05-16,78934.0,Diploma,Travel_Frequently,14,IT Manager,IT,Jaipur,Rajasthan,India,Deepak Rao
1372,Sunita Reddy,Female,2010-03-23,65000.0,Diploma,Non-Travel,15,Operations Executive,Operations,Chennai,Tamil Nadu,India,Vikram Nair
1373,Karan Reddy,Male,2015-11-15,60790.0,Diploma,Travel_Rarely,43,Sales Manager,Sales,Bangalore,Karnataka,India,Preeti Sharma
1374,Neha Singh,Female,2014-04-03,85000.0,Diploma,Travel_Rarely,51,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Shreya Chopra
1375,Kavya Agarwal,Female,2011-10-29,60000.0,Master'S,Travel_Rarely,46,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kirti Malhotra
1376,Swati Nair,Female,2010-10-27,57433.0,Bachelor'S,Travel_Frequently,6,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Ritu Rao
1377,Sneha Tiwari,Female,2023-12-07,55870.0,Bachelor'S,Travel_Rarely,6,Sales Associate,Sales,Bangalore,Karnataka,India,Suresh Reddy
1378,Amit Iyer,Male,2022-04-01,49885.0,Diploma,Travel_Rarely,1,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Ananya Reddy
1379,Sunita Tiwari,Female,2021-07-01,70000.0,Phd,Travel_Frequently,53,Sales Associate,Sales,Bangalore,Karnataka,India,Riya Kapoor
1380,Manish Malhotra,Male,2022-07-11,47537.0,Diploma,Travel_Rarely,44,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Preeti Kapoor
1381,Anjali Tiwari,Female,2013-06-13,57909.0,Master'S,Travel_Frequently,25,Sales Executive,Sales,Bangalore,Karnataka,India,Amit Patel
1382,Shreya Gupta,Female,2022-05-27,61393.0,Diploma,Travel_Rarely,43,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ashok Tiwari
1383,Karan Mehta,Male,2022-01-12,32000.0,Master'S,Travel_Frequently,37,Operations Executive,Operations,Chennai,Tamil Nadu,India,Neha Mehta
1384,Divya Reddy,Female,2011-06-09,63441.0,High School,Travel_Frequently,30,Sales Manager,Sales,Bangalore,Karnataka,India,Shreya Mehta
1385,Sakshi Patel,Female,2019-09-10,44184.0,Phd,Travel_Frequently,5,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Sanjay Yadav
1386,Kavita Saxena,Female,2012-05-11,64466.0,Master'S,Travel_Rarely,48,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Deepak Rao
1387,Pooja Kumar,Female,2020-05-07,77005.0,High School,Non-Travel,12,Qa Engineer,IT,Jaipur,Rajasthan,India,Nisha Sharma
1388,Rohan Nair,Male,2013-12-28,85000.0,High School,Travel_Frequently,20,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Neha Mehta
1389,Riya Iyer,Female,2012-01-19,78742.0,Diploma,Travel_Rarely,33,System Admin,IT,Jaipur,Rajasthan,India,Rahul Chopra
1390,Ashok Reddy,Male,2014-10-18,52990.0,Bachelor'S,Travel_Rarely,3,Operations Executive,Operations,Chennai,Tamil Nadu,India,Rohan Joshi
1391,Pooja Saxena,Female,2023-06-16,57419.0,Bachelor'S,Non-Travel,22,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Sanjay Yadav
1392,Siddharth Tiwari,Male,2023-10-29,52987.0,Diploma,Travel_Rarely,14,Sales Manager,Sales,Bangalore,Karnataka,India,Ashok Tiwari
1393,Anjali Kumar,Female,2010-11-21,67907.0,High School,Travel_Frequently,45,Finance Manager,Finance,Mumbai,Maharashtra,India,Shreya Kapoor
1394,Isha Kapoor,Female,2011-07-28,70000.0,Diploma,Travel_Frequently,6,Sales Executive,Sales,Bangalore,Karnataka,India,Ritu Rao
1395,Rahul Malhotra,Male,2016-05-26,84632.0,Master'S,Travel_Frequently,48,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Nisha Malhotra
1396,Priya Chopra,Female,2022-01-18,42965.0,Diploma,Non-Travel,10,Operations Manager,Operations,Chennai,Tamil Nadu,India,Preeti Kapoor
1397,Swati Chopra,Female,2018-08-13,38167.0,Master'S,Travel_Frequently,23,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Nair
1398,Anil Malhotra,Male,2010-10-10,73000.0,Diploma,Non-Travel,39,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Preeti Sharma
1399,Vivaan Chopra,Male,2014-03-27,57531.0,Master'S,Non-Travel,41,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sanjay Agarwal
1400,Riya Chopra,Female,2021-01-11,80000.0,Diploma,Travel_Rarely,12,Financial Analyst,Finance,Mumbai,Maharashtra,India,Rohan Kapoor
1401,Karan Reddy,Male,2014-04-21,50589.0,High School,Non-Travel,22,Sales Manager,Sales,Bangalore,Karnataka,India,Manish Kumar
1402,Rohan Verma,Male,2023-01-24,55399.0,Master'S,Travel_Rarely,39,Financial Analyst,Finance,Mumbai,Maharashtra,India,Ritu Rao
1403,Sneha Joshi,Female,2017-05-29,53913.0,Bachelor'S,Travel_Rarely,29,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kirti Malhotra
1404,Riya Sharma,Female,2018-01-29,78053.0,Bachelor'S,Travel_Rarely,43,Software Engineer,IT,Jaipur,Rajasthan,India,Vikram Bansal
1405,Sakshi Reddy,Female,2021-03-03,64437.0,Phd,Non-Travel,14,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Kavita Saxena
1406,Manish Sharma,Male,2016-04-15,80348.0,High School,Non-Travel,37,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Pooja Reddy
1407,Sunita Saxena,Female,2012-08-05,52368.0,Master'S,Travel_Frequently,1,Operations Executive,Operations,Chennai,Tamil Nadu,India,Sneha Kumar
1408,Kavita Mehta,Female,2024-11-20,66318.0,Master'S,Non-Travel,39,System Admin,IT,Jaipur,Rajasthan,India,Suresh Reddy
1409,Ashok Mehta,Male,2025-11-05,56981.0,Diploma,Travel_Frequently,48,Financial Analyst,Finance,Mumbai,Maharashtra,India,Rohan Joshi
1410,Sunita Rao,Female,2018-10-19,75712.0,Diploma,Travel_Rarely,7,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Rao
1411,Sanjay Kapoor,Male,2025-08-11,67065.0,High School,Travel_Rarely,28,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Amit Tiwari
1412,Swati Patel,Female,2024-07-31,38920.0,Master'S,Travel_Rarely,53,Sales Executive,Sales,Bangalore,Karnataka,India,Rohan Kapoor
1413,Priya Singh,Female,2024-12-31,34000.0,Master'S,Travel_Frequently,45,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Rohan Kapoor
1414,Varun Patel,Male,2022-06-22,56303.0,Diploma,Non-Travel,39,Operations Executive,Operations,Chennai,Tamil Nadu,India,Riya Singh
1415,Pooja Verma,Female,2013-08-13,82035.0,High School,Travel_Rarely,3,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Suresh Saxena
1416,Kavya Tiwari,Female,2021-09-21,36220.0,Diploma,Non-Travel,9,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Vikram Nair
1417,Ashok Malhotra,Male,2024-07-28,57339.0,Bachelor'S,Travel_Frequently,24,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma
1418,Manish Kumar,Male,2010-08-01,89855.0,Bachelor'S,Non-Travel,52,Qa Engineer,IT,Jaipur,Rajasthan,India,Preeti Saxena
1419,Anil Singh,Male,2020-12-24,59756.0,Master'S,Travel_Rarely,52,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kirti Chopra
1420,Swati Tiwari,Female,2025-05-27,62225.0,Diploma,Travel_Rarely,46,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Pooja Singh
1421,Ritu Rao,Female,2015-02-18,80000.0,High School,Travel_Frequently,4,Auditor,Finance,Mumbai,Maharashtra,India,Amit Patel
1422,Manish Agarwal,Male,2021-07-20,81509.0,Master'S,Travel_Frequently,23,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Priya Chopra
1423,Ashok Kapoor,Male,2011-09-08,80282.0,Bachelor'S,Travel_Frequently,55,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Riya Singh
1424,Divya Reddy,Female,2016-11-02,67312.0,Phd,Travel_Rarely,20,Sales Associate,Sales,Bangalore,Karnataka,India,Vivaan Verma
1425,Anil Joshi,Male,2021-01-13,58402.0,Master'S,Travel_Rarely,20,Sales Executive,Sales,Bangalore,Karnataka,India,Suresh Reddy
1426,Pooja Kapoor,Female,2017-12-07,49879.0,Bachelor'S,Non-Travel,43,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Shreya Mehta
1427,Pooja Malhotra,Female,2025-04-16,29134.0,High School,Non-Travel,10,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Riya Singh
1428,Rajesh Malhotra,Male,2016-06-29,65545.0,Bachelor'S,Travel_Frequently,53,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal
1429,Siddharth Yadav,Male,2024-02-09,72096.0,High School,Travel_Rarely,34,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Vikram Bansal
1430,Kavita Bansal,Female,2011-02-28,53993.0,High School,Non-Travel,19,Sales Associate,Sales,Bangalore,Karnataka,India,Vivaan Verma
1431,Amit Bansal,Male,2012-07-02,79623.0,Phd,Travel_Rarely,16,IT Manager,IT,Jaipur,Rajasthan,India,Shreya Chopra
1432,Vikram Yadav,Male,2025-10-21,34000.0,Diploma,Non-Travel,13,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma
1433,Meera Kapoor,Female,2019-05-26,50542.0,Diploma,Travel_Rarely,44,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Sharma
1434,Ritu Chopra,Female,2014-02-16,65000.0,Phd,Travel_Rarely,55,Operations Manager,Operations,Chennai,Tamil Nadu,India,Aditya Verma
1435,Rahul Verma,Male,2024-05-06,63290.0,Phd,Non-Travel,42,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Amit Patel
1436,Varun Nair,Male,2016-08-12,75469.0,Phd,Travel_Frequently,48,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Kapoor
1437,Deepak Iyer,Male,2023-01-17,83252.0,Master'S,Travel_Rarely,12,IT Manager,IT,Jaipur,Rajasthan,India,Vikram Bansal
1438,Sanjay Sharma,Male,2018-11-04,55490.0,High School,Non-Travel,25,Accountant,Finance,Mumbai,Maharashtra,India,Aditya Verma
1439,Vikram Iyer,Male,2010-03-18,52861.0,Master'S,Travel_Rarely,22,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Ashok Nair
1440,Preeti Singh,Female,2022-03-20,51024.0,Bachelor'S,Travel_Frequently,25,Sales Executive,Sales,Bangalore,Karnataka,India,Rahul Chopra
1441,Isha Singh,Female,2018-01-06,63845.0,Bachelor'S,Non-Travel,44,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kirti Malhotra
1442,Meera Singh,Female,2018-04-12,67116.0,Master'S,Travel_Frequently,51,Auditor,Finance,Mumbai,Maharashtra,India,Shreya Malhotra
1443,Divya Kumar,Female,2018-08-21,37300.0,Diploma,Travel_Rarely,36,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Bansal
1444,Anil Gupta,Male,2014-12-02,56707.0,Bachelor'S,Travel_Rarely,30,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Rahul Chopra
1445,Sneha Reddy,Female,2013-02-02,57729.0,Master'S,Non-Travel,2,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Suresh Patel
1446,Gaurav Malhotra,Male,2013-02-21,85000.0,High School,Non-Travel,42,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,
1447,Anil Malhotra,Male,2015-10-15,54050.0,Diploma,Travel_Frequently,4,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Sneha Gupta
1448,Deepak Bansal,Male,2018-07-14,69476.0,High School,Travel_Rarely,11,Qa Engineer,IT,Jaipur,Rajasthan,India,Preeti Kapoor
1449,Riya Saxena,Female,2016-01-15,59628.0,Bachelor'S,Travel_Frequently,13,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Rahul Chopra
1450,Aditya Mehta,Male,2021-04-06,39424.0,High School,Travel_Frequently,15,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Preeti Sharma
1451,Siddharth Agarwal,Male,2012-12-10,84886.0,Phd,Non-Travel,37,Qa Engineer,IT,Jaipur,Rajasthan,India,Ritu Nair
1452,Sanjay Saxena,Male,2013-10-22,67000.0,Bachelor'S,Travel_Frequently,9,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Kavita Saxena
1453,Shreya Chopra,Female,2019-11-21,42075.0,High School,Travel_Frequently,4,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Sanjay Joshi
1454,Vikram Singh,Male,2022-10-15,64641.0,Master'S,Non-Travel,12,Auditor,Finance,Mumbai,Maharashtra,India,Rohan Joshi
1455,Riya Chopra,Female,2017-09-06,74031.0,Diploma,Travel_Frequently,3,Software Engineer,IT,Jaipur,Rajasthan,India,Shreya Malhotra
1456,Kavita Bansal,Female,2010-07-07,65689.0,Master'S,Travel_Frequently,14,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Kavya Bansal
1457,Manish Mehta,Male,2017-11-01,67187.0,High School,Travel_Frequently,13,Accountant,Finance,Mumbai,Maharashtra,India,Manish Kumar
1458,Anjali Sharma,Female,2021-03-15,59707.0,Diploma,Travel_Frequently,38,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Nisha Agarwal
1459,Preeti Patel,Female,2025-03-30,53913.0,Master'S,Travel_Rarely,27,Operations Executive,Operations,Chennai,Tamil Nadu,India,Deepak Rao
1460,Pooja Patel,Female,2013-12-20,44263.0,High School,Non-Travel,6,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Ritu Nair
1461,Sakshi Saxena,Female,2016-07-02,67000.0,Master'S,Travel_Frequently,46,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Riya Kapoor
1462,Siddharth Rao,Male,2019-04-21,70617.0,Phd,Travel_Rarely,22,Finance Manager,Finance,Mumbai,Maharashtra,India,Rohan Joshi
1463,Riya Yadav,Female,2012-11-21,54867.0,Diploma,Non-Travel,41,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Rajesh Iyer
1464,Preeti Patel,Female,2012-02-04,78742.0,High School,Travel_Rarely,41,System Admin,IT,Jaipur,Rajasthan,India,Manish Kumar
1465,Sanjay Reddy,Male,2015-11-04,63136.0,Phd,Non-Travel,10,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Ritu Rao
1466,Meera Reddy,Female,2011-08-26,60559.0,Bachelor'S,Non-Travel,43,Operations Executive,Operations,Chennai,Tamil Nadu,India,Rohan Kapoor
1467,Meera Bansal,Female,2015-09-16,66150.0,High School,Non-Travel,15,Sales Manager,Sales,Bangalore,Karnataka,India,Amit Patel
1468,Swati Reddy,Female,2021-02-13,56172.0,Phd,Non-Travel,51,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Shreya Chopra
1469,Kavita Yadav,Female,2012-05-31,71936.0,Bachelor'S,Travel_Rarely,19,Finance Manager,Finance,Mumbai,Maharashtra,India,Amit Bansal
1470,Sunita Sharma,Female,2014-03-04,55935.0,Bachelor'S,Travel_Rarely,37,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Priya Chopra
1471,Shreya Yadav,Female,2022-08-01,51717.0,Bachelor'S,Non-Travel,4,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Sneha Kumar
1472,Pooja Singh,Female,2017-05-01,30384.0,Master'S,Travel_Frequently,34,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Nisha Sharma
1473,Manish Rao,Male,2017-10-03,56041.0,High School,Travel_Frequently,7,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavya Bansal
1474,Rajesh Malhotra,Male,2014-04-15,73000.0,High School,Non-Travel,20,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Riya Kapoor
1475,Divya Patel,Female,2012-10-31,85000.0,Diploma,Travel_Rarely,43,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Kirti Malhotra
1476,Sneha Gupta,Female,2011-11-10,75022.0,Diploma,Travel_Frequently,14,Finance Manager,Finance,Mumbai,Maharashtra,India,Preeti Sharma
1477,Riya Tiwari,Female,2020-03-08,79130.0,Master'S,Non-Travel,18,IT Manager,IT,Jaipur,Rajasthan,India,Pooja Singh
1478,Vikram Kapoor,Male,2020-05-03,52405.0,Master'S,Travel_Rarely,33,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Shreya Malhotra
1479,Anil Malhotra,Male,2019-01-12,73000.0,High School,Non-Travel,37,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Suresh Reddy
1480,Ashok Chopra,Male,2025-07-07,50473.0,Diploma,Travel_Frequently,40,Operations Executive,Operations,Chennai,Tamil Nadu,India,
1481,Karan Mehta,Male,2013-03-07,61006.0,High School,Travel_Rarely,31,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kirti Chopra
1482,Aarav Sharma,Male,2021-04-14,55221.0,Master'S,Travel_Rarely,30,Accountant,Finance,Mumbai,Maharashtra,India,Preeti Mehta
1483,Pooja Nair,Female,2014-12-10,49536.0,Master'S,Travel_Rarely,41,Sales Manager,Sales,Bangalore,Karnataka,India,Vikram Nair
1484,Amit Joshi,Male,2019-05-12,77382.0,Bachelor'S,Non-Travel,1,Qa Engineer,IT,Jaipur,Rajasthan,India,Riya Kapoor
1485,Siddharth Rao,Male,2016-06-19,69047.0,Bachelor'S,Non-Travel,17,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Suresh Saxena
1486,Vivaan Nair,Male,2023-02-16,53721.0,Bachelor'S,Travel_Frequently,20,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Gaurav Iyer
1487,Arjun Nair,Male,2014-06-23,72913.0,Diploma,Travel_Rarely,45,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Gaurav Iyer
1488,Meera Malhotra,Female,2020-05-06,35622.0,Phd,Non-Travel,40,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Shreya Chopra
1489,Kavya Chopra,Female,2021-08-14,65861.0,High School,Travel_Frequently,38,Sales Associate,Sales,Bangalore,Karnataka,India,Kavya Bansal
1490,Siddharth Kumar,Male,2025-02-26,44107.0,High School,Non-Travel,39,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Riya Singh
1491,Nikhil Sharma,Male,2012-09-24,55640.0,Phd,Travel_Rarely,10,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Neha Mehta
1492,Karan Agarwal,Male,2016-07-03,73000.0,Master'S,Non-Travel,19,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Sanjay Singh
1493,Ananya Yadav,Female,2013-02-15,55731.0,Master'S,Non-Travel,12,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kirti Malhotra
1494,Nisha Kumar,Female,2011-07-13,70617.0,Phd,Non-Travel,45,Finance Manager,Finance,Mumbai,Maharashtra,India,Neha Mehta
1495,Neha Verma,Female,2012-03-01,70000.0,High School,Travel_Frequently,25,Sales Manager,Sales,Bangalore,Karnataka,India,Amit Patel
1496,Pooja Verma,Female,2024-02-28,49861.0,Master'S,Travel_Frequently,19,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Preeti Mehta
1497,Vivaan Tiwari,Male,2010-09-30,60385.0,Phd,Non-Travel,54,Sales Executive,Sales,Bangalore,Karnataka,India,Suresh Rao
1498,Sakshi Saxena,Female,2019-08-04,68886.0,Phd,Non-Travel,15,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ananya Reddy
1499,Meera Gupta,Female,2021-12-26,59808.0,Master'S,Travel_Frequently,2,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Shreya Chopra
1500,Vikram Reddy,Male,2021-01-26,62123.0,Phd,Non-Travel,36,Software Engineer,IT,Jaipur,Rajasthan,India,Sanjay Singh
1501,Aarav Bansal,Male,2020-09-17,64134.0,Phd,Travel_Rarely,44,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Vikram Nair
1502,Sunita Kumar,Female,2012-08-04,65000.0,Phd,Non-Travel,27,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Vikram Bansal
1503,Rohan Iyer,Male,2012-11-04,54347.0,High School,Non-Travel,17,Sales Executive,Sales,Bangalore,Karnataka,India,Neha Mehta
1504,Sneha Kapoor,Female,2022-05-15,65742.0,Phd,Travel_Rarely,6,Finance Manager,Finance,Mumbai,Maharashtra,India,Sanjay Singh
1505,Sanjay Saxena,Male,2013-03-08,62820.0,Bachelor'S,Travel_Rarely,20,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,
1506,Swati Sharma,Female,2014-08-13,53979.0,Phd,Travel_Rarely,52,Operations Executive,Operations,Chennai,Tamil Nadu,India,
1507,Kavita Verma,Female,2020-05-25,46458.0,High School,Travel_Frequently,18,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Sneha Gupta
1508,Kirti Chopra,Female,2016-01-11,53844.0,Diploma,Travel_Rarely,2,Territory Manager,Sales,Bangalore,Karnataka,India,Nisha Agarwal
1509,Preeti Reddy,Female,2023-09-09,44645.0,Diploma,Travel_Frequently,42,Operations Executive,Operations,Chennai,Tamil Nadu,India,Kavya Kapoor
1510,Kirti Mehta,Female,2015-10-24,60790.0,Phd,Non-Travel,33,Sales Manager,Sales,Bangalore,Karnataka,India,Suresh Patel
1511,Neha Malhotra,Female,2017-04-29,70971.0,Bachelor'S,Travel_Frequently,2,Accountant,Finance,Mumbai,Maharashtra,India,Kavya Iyer
1512,Riya Chopra,Female,2024-07-24,47544.0,High School,Non-Travel,39,Sales Manager,Sales,Bangalore,Karnataka,India,Shreya Kapoor
1513,Riya Tiwari,Female,2015-06-15,69707.0,Master'S,Non-Travel,23,Accountant,Finance,Mumbai,Maharashtra,India,Sanjay Yadav
1514,Sakshi Iyer,Female,2022-10-09,33373.0,Bachelor'S,Travel_Rarely,8,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Preeti Mehta
1515,Riya Patel,Female,2012-09-16,51122.0,Diploma,Non-Travel,33,Support Executive,Customer Support,Noida,Uttar Pradesh,India,
1516,Kavya Chopra,Female,2017-07-22,67506.0,Master'S,Travel_Frequently,54,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Nisha Malhotra
1517,Gaurav Agarwal,Male,2023-04-21,50844.0,Bachelor'S,Travel_Rarely,4,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Suresh Reddy
1518,Shreya Mehta,Female,2010-12-10,55571.0,Bachelor'S,Non-Travel,19,Operations Executive,Operations,Chennai,Tamil Nadu,India,Rahul Chopra
1519,Divya Yadav,Female,2012-02-26,64365.0,Diploma,Travel_Rarely,54,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Rajesh Iyer
1520,Nisha Agarwal,Female,2012-06-16,85000.0,Bachelor'S,Travel_Frequently,51,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Riya Singh
1521,Divya Kapoor,Female,2019-09-21,38857.0,High School,Non-Travel,38,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,
1522,Swati Kumar,Female,2021-02-21,47426.0,Phd,Non-Travel,46,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Pooja Reddy
1523,Kirti Iyer,Female,2024-09-25,62386.0,Phd,Travel_Rarely,7,Qa Engineer,IT,Jaipur,Rajasthan,India,Rahul Chopra
1524,Kavita Kapoor,Female,2019-07-13,80064.0,Master'S,Travel_Rarely,44,System Admin,IT,Jaipur,Rajasthan,India,Nisha Sharma
1525,Ananya Saxena,Female,2017-02-14,73006.0,High School,Travel_Rarely,27,IT Manager,IT,Jaipur,Rajasthan,India,Rohan Joshi
1526,Ashok Yadav,Male,2022-02-08,57193.0,High School,Non-Travel,24,System Admin,IT,Jaipur,Rajasthan,India,Kavya Bansal
1527,Sneha Rao,Female,2019-04-10,57865.0,Master'S,Non-Travel,11,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Amit Bansal
1528,Aarav Nair,Male,2018-12-27,53698.0,High School,Travel_Frequently,10,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Divya Saxena
1529,Anjali Malhotra,Female,2020-04-17,56431.0,Master'S,Travel_Frequently,35,Territory Manager,Sales,Bangalore,Karnataka,India,Suresh Malhotra
1530,Meera Saxena,Female,2015-03-17,51754.0,Master'S,Non-Travel,6,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Bansal
1531,Aarav Bansal,Male,2017-07-30,73538.0,Master'S,Travel_Rarely,21,Auditor,Finance,Mumbai,Maharashtra,India,Riya Kapoor
1532,Ritu Saxena,Female,2011-09-27,50903.0,Phd,Non-Travel,48,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Rahul Chopra
1533,Manish Rao,Male,2018-05-03,66763.0,Master'S,Travel_Rarely,48,Finance Manager,Finance,Mumbai,Maharashtra,India,Kavita Saxena
1534,Priya Mehta,Female,2010-02-15,54928.0,Bachelor'S,Non-Travel,23,Operations Manager,Operations,Chennai,Tamil Nadu,India,Suresh Patel
1535,Kirti Rao,Female,2022-08-02,65699.0,Phd,Travel_Frequently,50,Qa Engineer,IT,Jaipur,Rajasthan,India,Rajesh Iyer
1536,Sakshi Bansal,Female,2015-03-15,65376.0,Diploma,Travel_Rarely,28,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Preeti Sharma
1537,Rahul Saxena,Male,2020-08-22,41948.0,Bachelor'S,Travel_Rarely,36,Operations Manager,Operations,Chennai,Tamil Nadu,India,Nisha Sharma
