employee_id,employee_name,gender,hire_date,salary,education_level,business_travel,distance_from_home_km,job_title,department_name,city,state,country,manager_name,latest_history_start,latest_history_end,latest_review_date,performance_rating,job_satisfaction,work_life_balance,latest_attendance_date,latest_attendance_status,overtime_hours,exit_date,exit_reason,is_active
1239,Gaurav Saxena,Male,2025-06-11,44328.0,High School,Travel_Rarely,54,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Aditya Verma,2025-06-11,,2026-04-17,5.0,2,3.0,,,,,,True
1240,Kavita Rao,Female,2024-04-14,45181.0,Phd,Non-Travel,39,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Ananya Reddy,2026-04-10,,2026-09-24,4.0,1,3.0,,,,,,True
1241,Kavya Agarwal,Female,2018-05-22,40873.0,Bachelor'S,Non-Travel,48,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,,2018-05-22,,2025-06-02,4.0,4,3.0,2026-07-10,Present,2.0,,,True
1242,Deepak Yadav,Male,2020-04-06,43480.0,Phd,Travel_Frequently,34,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Shreya Mehta,2020-04-06,,2025-07-29,3.0,2,3.0,,,,,,True
1243,Deepak Kapoor,Male,2022-01-24,55734.0,Bachelor'S,Travel_Rarely,11,Sales Manager,Sales,Bangalore,Karnataka,India,Sanjay Yadav,2023-01-09,,2025-09-10,3.0,2,2.0,,,,,,True
1244,Deepak Kapoor,Male,2023-02-17,54021.0,Master'S,Travel_Rarely,21,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Vikram Nair,2024-07-15,,2026-04-11,1.0,5,5.0,,,,2025-01-23,Career Growth,False
1245,Vivaan Singh,Male,2011-11-30,47330.0,Bachelor'S,Travel_Frequently,10,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Rahul Chopra,2011-11-30,,2026-08-11,1.0,1,2.0,,,,2022-07-31,Not Specified,False
1246,Manish Rao,Male,2024-01-19,56039.0,Master'S,Non-Travel,39,Auditor,Finance,Mumbai,Maharashtra,India,Nisha Agarwal,2024-08-18,,2025-04-04,,1,2.0,,,,,,True
1247,Nisha Malhotra,Female,2023-06-18,60000.0,Bachelor'S,Non-Travel,55,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Kavya Bansal,2023-06-18,,2024-01-27,2.0,5,1.0,,,,,,True
1248,Neha Verma,Female,2025-01-27,38951.0,High School,Travel_Rarely,24,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Iyer,2025-09-04,,2022-06-24,4.0,1,5.0,,,,,,True
1249,Sanjay Bansal,Male,2016-02-27,85000.0,Master'S,Travel_Frequently,19,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Vikram Bansal,2016-02-27,,2025-12-16,4.0,4,5.0,2026-07-10,Work From Home,0.0,,,True
1250,Kavya Yadav,Female,2024-03-04,41769.0,High School,Travel_Frequently,27,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,,2024-11-01,,2024-05-16,1.0,1,5.0,,,,,,True
1251,Rohan Reddy,Male,2011-07-10,67433.0,Phd,Non-Travel,13,Finance Manager,Finance,Mumbai,Maharashtra,India,Amit Tiwari,2012-07-07,,2026-02-28,4.0,1,4.0,,,,,,True
1252,Ananya Kumar,Female,2020-05-01,51638.0,Bachelor'S,Travel_Frequently,2,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Amit Tiwari,2020-05-01,,2025-07-02,2.0,2,,,,,,,True
1253,Neha Kumar,Female,2018-06-01,80000.0,High School,Travel_Rarely,6,Financial Analyst,Finance,Mumbai,Maharashtra,India,Sneha Kumar,2018-06-01,,2025-09-14,2.0,4,3.0,2026-07-10,Present,1.0,,,True
1254,Riya Agarwal,Female,2018-05-24,75465.0,Master'S,Travel_Rarely,50,Accountant,Finance,Mumbai,Maharashtra,India,Preeti Kapoor,2018-05-24,,2021-09-12,5.0,1,3.0,,,,,,True
1255,Arjun Verma,Male,2021-09-19,30061.0,High School,Travel_Rarely,41,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Sanjay Agarwal,2022-03-18,,2023-10-26,4.0,5,1.0,,,,2023-03-18,Retirement,False
1256,Preeti Mehta,Female,2016-02-12,46750.0,Bachelor'S,Non-Travel,11,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Rajesh Iyer,2018-03-19,,2021-06-08,3.0,2,2.0,2026-07-10,Leave,0.0,,,True
1257,Ananya Kumar,Female,2011-02-18,70000.0,Phd,Travel_Rarely,22,Sales Associate,Sales,Bangalore,Karnataka,India,Nisha Malhotra,2011-02-18,,2024-09-10,3.0,3,2.0,2026-07-10,Work From Home,1.0,,,True
1258,Deepak Tiwari,Male,2025-09-01,55624.0,Phd,Travel_Rarely,26,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Ashok Nair,2026-04-11,,2023-03-20,3.0,1,1.0,2026-07-10,Present,1.0,,,True
1259,Nisha Bansal,Female,2012-07-13,69554.0,Bachelor'S,Travel_Frequently,5,Sales Executive,Sales,Bangalore,Karnataka,India,Gaurav Iyer,2012-07-13,,2024-06-21,2.0,1,1.0,2026-07-10,Present,0.0,,,True
1260,Sneha Yadav,Female,2018-08-11,66077.0,Diploma,Travel_Frequently,46,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Amit Patel,2020-08-13,,2026-11-04,3.0,5,1.0,,,,,,True
1261,Anjali Saxena,Female,2019-02-07,45725.0,Diploma,Travel_Frequently,52,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Amit Patel,2020-12-03,,2026-12-26,1.0,4,1.0,,,,,,True
1262,Sunita Yadav,Female,2025-04-14,36385.0,Phd,Travel_Frequently,33,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Vikram Bansal,2026-01-27,,2023-09-06,3.0,5,2.0,2026-07-10,Present,0.0,,,True
1263,Preeti Verma,Female,2016-04-30,37000.0,Diploma,Non-Travel,13,Territory Manager,Sales,Bangalore,Karnataka,India,Amit Patel,2016-04-30,,2022-09-14,5.0,1,2.0,,,,2025-11-30,Health Reasons,False
1264,Kavya Rao,Female,2011-08-11,74193.0,Master'S,Travel_Rarely,40,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Sanjay Singh,2013-09-03,,2025-11-10,2.0,2,4.0,2026-07-10,Work From Home,1.0,,,True
1265,Sunita Joshi,Female,2023-07-24,73000.0,High School,Travel_Rarely,46,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,,2024-02-02,,2024-10-12,1.0,2,3.0,2026-07-10,Present,1.0,2026-09-02,Better Opportunity,False
1266,Vikram Agarwal,Male,2011-10-03,67188.0,Phd,Travel_Frequently,4,Auditor,Finance,Mumbai,Maharashtra,India,Rajesh Iyer,2011-10-03,,2026-03-26,3.0,5,1.0,,,,,,True
1267,Ritu Bansal,Female,2016-08-10,90000.0,Diploma,Non-Travel,43,Qa Engineer,IT,Jaipur,Rajasthan,India,Shreya Chopra,2016-08-10,,2025-01-10,5.0,4,3.0,,,,,,True
1268,Swati Gupta,Female,2016-03-26,64006.0,Master'S,Non-Travel,17,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Malhotra,2016-03-26,,2025-01-31,3.0,5,4.0,2026-07-10,Present,1.5,,,True
1269,Rajesh Gupta,Male,2021-02-14,64587.0,High School,Non-Travel,4,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Rahul Chopra,2021-02-14,,2021-04-17,4.0,3,3.0,2026-07-10,Leave,3.0,,,True
1270,Anil Chopra,Male,2021-11-24,47215.0,Phd,Travel_Rarely,40,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Suresh Rao,2022-09-04,,2025-09-21,,2,4.0,2026-07-10,Present,0.0,2022-11-23,Not Specified,False
1271,Pooja Nair,Female,2015-06-04,65000.0,High School,Travel_Rarely,7,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Nisha Sharma,2017-08-02,,2022-02-25,1.0,1,5.0,2026-07-10,Present,0.0,,,True
1272,Divya Reddy,Female,2012-01-24,55219.0,Phd,Travel_Rarely,43,Sales Executive,Sales,Bangalore,Karnataka,India,Nisha Agarwal,2012-08-08,,2025-07-28,4.0,2,,,,,,,True
1273,Aditya Patel,Male,2024-10-24,66873.0,High School,Non-Travel,25,Finance Manager,Finance,Mumbai,Maharashtra,India,Rahul Chopra,2024-10-24,,2022-10-23,5.0,2,1.0,,,,,,True
1274,Isha Kapoor,Female,2018-10-22,53666.0,High School,Travel_Frequently,17,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Suresh Patel,2018-10-22,,2022-09-27,2.0,3,2.0,,,,,,True
1275,Aarav Chopra,Male,2017-05-25,60849.0,High School,Non-Travel,1,Accountant,Finance,Mumbai,Maharashtra,India,Rajesh Iyer,2017-05-25,,2026-11-25,5.0,2,3.0,,,,,,True
1276,Gaurav Saxena,Male,2016-10-16,83306.0,Bachelor'S,Non-Travel,36,IT Manager,IT,Jaipur,Rajasthan,India,Pooja Singh,2016-10-16,,2024-01-23,5.0,1,,,,,,,True
1277,Pooja Joshi,Female,2019-10-28,46652.0,Master'S,Non-Travel,22,Support Executive,Customer Support,Noida,Uttar Pradesh,India,Nisha Sharma,2021-10-31,,2022-11-06,2.0,5,4.0,,,,,,True
1278,Arjun Agarwal,Male,2013-05-05,49985.0,High School,Travel_Frequently,4,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Sneha Gupta,2014-08-29,,2025-11-24,2.0,3,1.0,2026-07-10,Work From Home,3.0,,,True
1279,Gaurav Gupta,Male,2014-07-19,60537.0,Diploma,Travel_Frequently,12,HR Manager,Human Resources,Lucknow,Uttar Pradesh,India,Nisha Sharma,2014-07-19,,2024-09-11,3.0,2,3.0,,,,,,True
1280,Isha Joshi,Female,2023-01-20,62128.0,Diploma,Travel_Frequently,42,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Vivaan Verma,2023-01-20,,2026-09-23,1.0,1,2.0,2026-07-10,Present,3.0,,,True
1281,Kavya Reddy,Female,2020-02-07,70549.0,Bachelor'S,Travel_Rarely,1,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Vikram Bansal,2020-08-24,,2026-09-20,2.0,5,2.0,,,,,,True
1282,Ashok Joshi,Male,2024-01-19,57012.0,High School,Travel_Frequently,24,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Ritu Rao,2024-01-19,,2025-12-27,5.0,3,2.0,,,,,,True
1283,Ananya Singh,Female,2010-08-27,70000.0,Bachelor'S,Non-Travel,21,Sales Manager,Sales,Bangalore,Karnataka,India,Ashok Nair,2010-08-27,,2026-10-31,1.0,5,3.0,,,,,,True
1284,Anil Iyer,Male,2019-10-11,42227.0,Diploma,Non-Travel,3,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Suresh Malhotra,2020-05-13,,2025-05-11,,3,1.0,2026-07-10,Work From Home,0.0,,,True
1285,Nisha Malhotra,Female,2016-08-14,85000.0,Phd,Non-Travel,38,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,Nisha Agarwal,2016-08-14,,2023-06-20,5.0,1,1.0,2026-07-10,Present,2.0,2023-09-24,Health Reasons,False
1286,Sneha Iyer,Female,2014-12-27,66701.0,Phd,Travel_Rarely,52,Qa Engineer,IT,Jaipur,Rajasthan,India,Suresh Saxena,2016-09-04,,2026-08-06,4.0,2,3.0,,,,,,True
1287,Vivaan Saxena,Male,2012-12-23,64119.0,Phd,Non-Travel,30,Sales Associate,Sales,Bangalore,Karnataka,India,Nisha Agarwal,2013-10-24,,2026-09-30,2.0,1,2.0,,,,,,True
1288,Suresh Kapoor,Male,2025-06-29,51255.0,High School,Travel_Rarely,48,Sales Executive,Sales,Bangalore,Karnataka,India,Sanjay Joshi,2025-06-29,,2025-04-23,3.0,2,5.0,,,,,,True
1289,Ananya Singh,Female,2018-03-14,54745.0,Master'S,Travel_Frequently,14,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Riya Singh,2020-05-26,,2023-06-30,3.0,1,3.0,,,,,,True
1290,Ritu Malhotra,Female,2018-05-13,62269.0,Phd,Travel_Frequently,45,Financial Analyst,Finance,Mumbai,Maharashtra,India,Nisha Malhotra,2018-05-13,,2025-05-26,,2,2.0,2026-07-10,Leave,0.0,,,True
1291,Neha Gupta,Female,2012-06-14,59458.0,Phd,Travel_Rarely,23,Operations Manager,Operations,Chennai,Tamil Nadu,India,Sanjay Joshi,2012-06-14,,2026-06-12,5.0,3,4.0,,,,,,True
1292,Vivaan Sharma,Male,2022-12-24,49377.0,Bachelor'S,Travel_Rarely,15,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Sneha Gupta,2022-12-24,,2026-04-29,2.0,1,4.0,,,,,,True
1293,Vikram Joshi,Male,2023-11-16,54263.0,Diploma,Non-Travel,21,Auditor,Finance,Mumbai,Maharashtra,India,Rahul Chopra,2025-07-20,,2023-05-17,1.0,3,2.0,,,,2024-05-15,Relocation,False
1294,Varun Verma,Male,2018-05-13,84047.0,Bachelor'S,Non-Travel,48,IT Manager,IT,Jaipur,Rajasthan,India,Ritu Rao,2019-11-27,,2025-10-29,1.0,1,5.0,2026-07-10,Leave,0.0,,,True
1295,Swati Rao,Female,2025-06-16,64458.0,Phd,Travel_Frequently,34,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Preeti Sharma,2025-06-16,,2024-06-20,1.0,1,3.0,,,,,,True
1296,Vivaan Saxena,Male,2011-12-17,51319.0,Master'S,Travel_Rarely,24,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Shreya Malhotra,2011-12-17,,2026-04-04,,4,4.0,2026-07-10,Work From Home,3.0,2023-07-20,Compensation,False
1297,Preeti Gupta,Female,2019-04-28,66009.0,Diploma,Travel_Rarely,31,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Vikram Bansal,2019-04-28,,2026-01-23,5.0,4,1.0,2026-07-10,Present,0.0,,,True
1298,Neha Sharma,Female,2013-12-03,61374.0,Bachelor'S,Travel_Rarely,32,Operations Manager,Operations,Chennai,Tamil Nadu,India,Rohan Joshi,2014-09-28,,2022-12-26,4.0,4,3.0,,,,,,True
1299,Vikram Nair,Male,2024-08-31,64293.0,Phd,Travel_Frequently,31,Auditor,Finance,Mumbai,Maharashtra,India,Suresh Patel,2024-08-31,,2021-10-31,3.0,5,1.0,,,,,,True
1300,Pooja Joshi,Female,2023-01-17,55260.0,High School,Travel_Rarely,34,Territory Manager,Sales,Bangalore,Karnataka,India,Rahul Chopra,2023-01-17,,2025-05-20,2.0,4,1.0,,,,,,True
1301,Aditya Yadav,Male,2025-05-13,55110.0,Phd,Travel_Rarely,50,R&D Manager,Research & Development,Chennai,Tamil Nadu,India,,2026-03-29,,2026-06-15,2.0,1,2.0,,,,,,True
1302,Arjun Kumar,Male,2022-07-13,49514.0,High School,Non-Travel,2,Marketing Manager,Marketing,Lucknow,Uttar Pradesh,India,Suresh Rao,2024-07-09,,2024-10-10,,2,2.0,2026-07-10,Work From Home,0.0,,,True
1303,Sakshi Agarwal,Female,2016-10-31,85526.0,Master'S,Non-Travel,2,System Admin,IT,Jaipur,Rajasthan,India,Vikram Bansal,2018-04-03,,2026-08-20,2.0,4,3.0,2026-07-10,Present,1.0,2024-08-04,Career Growth,False
1304,Aarav Agarwal,Male,2015-09-04,66169.0,Bachelor'S,Non-Travel,10,Sales Associate,Sales,Bangalore,Karnataka,India,Neha Mehta,2015-09-04,,2022-02-07,2.0,3,,,,,,,True
1305,Meera Patel,Female,2022-12-20,53171.0,Diploma,Travel_Frequently,31,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Gaurav Iyer,2025-04-23,,2025-10-19,1.0,4,3.0,2026-07-10,Present,0.0,,,True
1306,Karan Joshi,Male,2019-02-21,52022.0,High School,Travel_Rarely,8,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Kavya Iyer,2019-02-21,,2025-08-10,3.0,3,4.0,,,,,,True
1307,Sneha Saxena,Female,2011-07-25,65000.0,Phd,Non-Travel,10,Operations Manager,Operations,Chennai,Tamil Nadu,India,Nisha Malhotra,2011-07-25,,2025-08-20,4.0,5,,2026-07-10,Present,0.0,,,True
1308,Vivaan Joshi,Male,2023-05-06,48042.0,Master'S,Travel_Rarely,43,Content Strategist,Marketing,Lucknow,Uttar Pradesh,India,Suresh Malhotra,2023-05-06,,2024-09-29,5.0,1,4.0,,,,,,True
1309,Kavya Kapoor,Female,2015-03-06,63411.0,Bachelor'S,Travel_Rarely,40,HR Business Partner,Human Resources,Lucknow,Uttar Pradesh,India,Sanjay Joshi,2015-03-06,,2025-09-08,1.0,4,2.0,2026-07-10,Present,1.0,,,True
1310,Nisha Reddy,Female,2021-04-28,61190.0,Master'S,Travel_Rarely,55,Auditor,Finance,Mumbai,Maharashtra,India,Riya Singh,2021-04-28,,2025-12-11,5.0,5,3.0,2026-07-10,Present,0.0,,,True
1311,Isha Bansal,Female,2020-12-07,46650.0,High School,Travel_Rarely,32,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Amit Bansal,2020-12-07,,2021-10-26,3.0,2,3.0,,,,,,True
1312,Anjali Verma,Female,2018-03-21,66258.0,Diploma,Travel_Frequently,20,Sales Executive,Sales,Bangalore,Karnataka,India,Amit Patel,2019-08-16,,2023-02-02,1.0,2,3.0,,,,,,True
1313,Pooja Mehta,Female,2017-04-25,80427.0,Master'S,Travel_Rarely,21,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Sneha Kumar,2017-04-25,,2023-04-14,5.0,2,1.0,,,,,,True
1314,Rajesh Bansal,Male,2016-09-19,86228.0,Phd,Non-Travel,40,System Admin,IT,Jaipur,Rajasthan,India,Sanjay Agarwal,2018-02-15,,2025-12-29,1.0,1,4.0,2026-07-10,Work From Home,3.0,,,True
1315,Gaurav Mehta,Male,2021-11-29,72368.0,Diploma,Travel_Rarely,17,Financial Analyst,Finance,Mumbai,Maharashtra,India,Sneha Kumar,2021-11-29,,2026-11-01,2.0,4,2.0,2026-07-10,Work From Home,1.5,,,True
1316,Rohan Agarwal,Male,2024-10-27,62724.0,Phd,Travel_Frequently,13,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Ritu Rao,2025-12-18,,2023-11-03,5.0,5,3.0,2026-07-10,Present,1.0,2026-08-11,Better Opportunity,False
1317,Kavita Malhotra,Female,2014-07-26,88406.0,High School,Travel_Rarely,30,Software Engineer,IT,Jaipur,Rajasthan,India,Vikram Nair,2014-07-26,,2026-01-23,2.0,5,2.0,2026-07-10,Present,0.0,2022-07-14,Personal Reasons,False
1318,Arjun Patel,Male,2015-10-18,68623.0,High School,Travel_Frequently,20,Accountant,Finance,Mumbai,Maharashtra,India,,2015-10-18,,2025-07-19,1.0,4,5.0,2026-07-10,Present,2.0,,,True
1319,Neha Chopra,Female,2022-10-22,68174.0,Phd,Travel_Rarely,22,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Amit Patel,2022-10-22,,2025-02-26,3.0,4,5.0,,,,,,True
1320,Manish Reddy,Male,2014-10-20,76556.0,Master'S,Travel_Frequently,16,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,Shreya Kapoor,2014-10-20,,2022-03-26,,4,3.0,2026-07-10,Present,3.0,,,True
1321,Swati Joshi,Female,2023-08-03,60185.0,Bachelor'S,Travel_Frequently,8,Financial Analyst,Finance,Mumbai,Maharashtra,India,Manish Kumar,2023-08-03,,2021-07-19,5.0,2,1.0,2026-07-10,Absent,0.0,,,True
1322,Anil Nair,Male,2015-04-13,76639.0,High School,Travel_Rarely,48,Financial Analyst,Finance,Mumbai,Maharashtra,India,Suresh Malhotra,2015-04-13,,2023-05-25,4.0,3,5.0,,,,,,True
1323,Karan Nair,Male,2025-08-05,36851.0,Bachelor'S,Non-Travel,8,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Sanjay Agarwal,2025-08-05,,2023-06-09,5.0,4,1.0,,,,,,True
1324,Ashok Malhotra,Male,2012-12-29,90000.0,Phd,Non-Travel,2,Qa Engineer,IT,Jaipur,Rajasthan,India,Manish Kumar,2015-02-27,,2024-07-25,1.0,4,4.0,,,,,,True
1325,Deepak Reddy,Male,2018-12-30,58253.0,Master'S,Non-Travel,15,Accountant,Finance,Mumbai,Maharashtra,India,Suresh Rao,2018-12-30,,2022-02-25,,4,4.0,,,,,,True
1326,Shreya Bansal,Female,2014-11-01,47834.0,Phd,Non-Travel,24,Operations Executive,Operations,Chennai,Tamil Nadu,India,Amit Patel,2014-11-01,,2025-10-04,1.0,5,5.0,,,,,,True
1327,Kavya Mehta,Female,2025-11-21,50218.0,Phd,Non-Travel,17,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Ananya Reddy,2025-11-21,,2023-03-27,5.0,2,5.0,,,,,,True
1328,Kavya Saxena,Female,2013-10-23,70000.0,High School,Travel_Rarely,54,Sales Manager,Sales,Bangalore,Karnataka,India,Sneha Kumar,2013-10-23,,2026-09-17,3.0,2,2.0,,,,,,True
1329,Sakshi Nair,Female,2017-01-28,84175.0,High School,Non-Travel,3,Qa Engineer,IT,Jaipur,Rajasthan,India,Shreya Malhotra,2017-01-28,,2026-05-29,2.0,3,2.0,2026-07-10,Leave,0.0,,,True
1330,Nikhil Verma,Male,2022-07-31,45948.0,Diploma,Travel_Rarely,37,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Nisha Sharma,2024-05-24,,2026-03-08,2.0,2,3.0,2026-07-10,Present,0.0,2023-03-18,Career Growth,False
1331,Siddharth Tiwari,Male,2015-07-10,76418.0,Phd,Travel_Rarely,10,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Preeti Saxena,2020-01-28,,2023-06-29,4.0,3,5.0,,,,,,True
1332,Nisha Nair,Female,2024-09-19,40534.0,Bachelor'S,Non-Travel,48,Territory Manager,Sales,Bangalore,Karnataka,India,Preeti Sharma,2024-09-19,,2025-10-13,2.0,1,3.0,,,,,,True
1333,Divya Patel,Female,2010-06-18,72717.0,Master'S,Travel_Frequently,39,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Rajesh Iyer,2010-06-18,,2026-08-16,4.0,3,1.0,,,,2022-09-22,Retirement,False
1334,Nikhil Kapoor,Male,2019-06-28,45144.0,Diploma,Travel_Rarely,34,Logistics Coordinator,Operations,Chennai,Tamil Nadu,India,Preeti Sharma,2019-06-28,,2025-05-17,3.0,2,4.0,,,,,,True
1335,Neha Bansal,Female,2025-05-07,64568.0,Master'S,Non-Travel,30,Accountant,Finance,Mumbai,Maharashtra,India,Amit Bansal,2025-05-07,,2022-08-23,,1,4.0,,,,,,True
1336,Kirti Gupta,Female,2024-11-02,46355.0,Master'S,Travel_Frequently,52,Sales Executive,Sales,Bangalore,Karnataka,India,Shreya Chopra,2024-11-02,,2024-04-24,2.0,3,3.0,,,,2026-02-25,Compensation,False
1337,Arjun Patel,Male,2012-05-21,56172.0,Phd,Travel_Rarely,40,Recruiter,Human Resources,Lucknow,Uttar Pradesh,India,Kavya Bansal,2012-05-21,,2026-06-04,2.0,4,1.0,,,,2026-09-16,Career Growth,False
1338,Shreya Gupta,Female,2014-04-13,72495.0,Phd,Non-Travel,20,Lab Technician,Research & Development,Chennai,Tamil Nadu,India,Nisha Sharma,2016-04-29,,2026-02-08,4.0,4,4.0,,,,,,True
1339,Karan Kumar,Male,2010-06-10,60000.0,Master'S,Travel_Rarely,48,Support Team Lead,Customer Support,Noida,Uttar Pradesh,India,Nisha Agarwal,2010-06-10,,2025-02-10,2.0,2,,,,,,,True
1340,Nikhil Chopra,Male,2023-09-19,34706.0,Bachelor'S,Travel_Rarely,8,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Suresh Patel,2023-09-19,,2025-02-02,3.0,2,4.0,2026-07-10,Present,1.0,,,True
1341,Priya Patel,Female,2017-09-17,61651.0,Master'S,Travel_Frequently,42,Accountant,Finance,Mumbai,Maharashtra,India,Ashok Tiwari,2017-09-17,,2021-12-28,5.0,5,2.0,,,,,,True
1342,Ashok Reddy,Male,2020-10-30,65497.0,High School,Travel_Rarely,23,Financial Analyst,Finance,Mumbai,Maharashtra,India,Preeti Sharma,2022-04-17,,2025-09-22,3.0,1,4.0,,,,,,True
1343,Vivaan Mehta,Male,2022-08-09,47844.0,Phd,Travel_Frequently,7,Operations Executive,Operations,Chennai,Tamil Nadu,India,Deepak Rao,2023-12-22,,2024-09-08,3.0,1,5.0,2026-07-10,Present,1.0,2026-07-31,Better Opportunity,False
1344,Pooja Singh,Female,2012-05-13,59199.0,High School,Travel_Frequently,24,HR Executive,Human Resources,Lucknow,Uttar Pradesh,India,Aditya Verma,2012-05-13,,2024-11-29,,5,1.0,,,,,,True
1345,Kavita Sharma,Female,2016-06-07,59379.0,Master'S,Non-Travel,52,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Kirti Malhotra,2019-05-15,,2024-03-29,5.0,5,2.0,2026-07-10,Present,0.0,,,True
1346,Priya Kapoor,Female,2021-08-09,69241.0,Diploma,Non-Travel,41,Research Scientist,Research & Development,Chennai,Tamil Nadu,India,,2021-08-09,,2022-01-09,1.0,3,4.0,,,,,,True
1347,Kavita Chopra,Female,2010-03-06,67953.0,Phd,Travel_Frequently,23,Finance Manager,Finance,Mumbai,Maharashtra,India,Riya Kapoor,2010-03-06,,2025-05-06,2.0,3,5.0,2026-07-10,Work From Home,1.0,,,True
1348,Sanjay Gupta,Male,2012-10-29,54300.0,Phd,Travel_Rarely,16,Territory Manager,Sales,Bangalore,Karnataka,India,Divya Saxena,2016-04-23,,2022-11-13,2.0,4,5.0,,,,,,True
1349,Aarav Joshi,Male,2011-01-27,72446.0,Phd,Travel_Frequently,15,Finance Manager,Finance,Mumbai,Maharashtra,India,Shreya Chopra,2011-01-27,,2025-06-30,2.0,2,4.0,2026-07-10,Present,0.0,,,True
1350,Anil Agarwal,Male,2021-08-01,53710.0,Diploma,Non-Travel,29,Marketing Executive,Marketing,Lucknow,Uttar Pradesh,India,Suresh Saxena,2021-08-01,,2024-08-04,1.0,4,2.0,,,,,,True
1351,Divya Tiwari,Female,2019-11-15,47473.0,Phd,Non-Travel,45,Customer Success Manager,Customer Support,Noida,Uttar Pradesh,India,Sneha Gupta,2019-11-15,,2024-06-22,4.0,5,1.0,2026-07-10,Present,2.0,,,True
1352,Pooja Yadav,Female,2016-06-30,65000.0,Phd,Non-Travel,20,Operations Manager,Operations,Chennai,Tamil Nadu,India,Riya Kapoor,2016-06-30,,2026-12-27,,1,4.0,,,,,,True
1353,Priya Singh,Female,2019-05-14,82607.0,Diploma,Travel_Frequently,30,Software Engineer,IT,Jaipur,Rajasthan,India,Kirti Chopra,2019-05-14,,2026-02-23,1.0,3,5.0,,,,,,True
1354,Neha Yadav,Female,2022-02-18,45312.0,Bachelor'S,Travel_Frequently,8,Operations Manager,Operations,Chennai,Tamil Nadu,India,Riya Kapoor,2022-02-18,,2026-08-26,5.0,3,2.0,,,,2025-08-09,Not Specified,False
1355,Gaurav Agarwal,Male,2010-06-02,72024.0,High School,Travel_Frequently,21,Seo Specialist,Marketing,Lucknow,Uttar Pradesh,India,Nisha Malhotra,2010-06-02,,2022-07-28,1.0,4,1.0,2026-07-10,Present,1.0,,,True
1356,Rajesh Malhotra,Male,2021-11-03,59011.0,Master'S,Non-Travel,40,Data Scientist,Research & Development,Chennai,Tamil Nadu,India,Sanjay Agarwal,2023-03-02,,2024-12-29,2.0,1,4.0,,,,,,True
1357,Sunita Singh,Female,2017-04-09,78742.0,Phd,Travel_Rarely,8,System Admin,IT,Jaipur,Rajasthan,India,Pooja Reddy,2018-08-04,,2025-06-13,4.0,2,,,,,,,True
