employee_id,first_name,last_name,email,phone_number,gender,dob,marital_status,hire_date,job_id,department_id,salary,manager_id,education_level,business_travel,distance_from_home_km
1349,Aarav,Joshi,AARAV.JOSHI349@COMPANY.COM,9463977316,Male,1970-07-22,Married,2011-01-27,19,5,72446.0,1038.0,Phd,Travel_Frequently,15
1350,Anil,Agarwal,anil.agarwal350@company.com,9989528128,Male,1979-09-16,Single,2021-08-01,13,4,53710.0,1028.0,Diploma,Non-Travel,29
1351,Divya,Tiwari,divya.tiwari351@company.com,9643083464,Female,1983-12-30,Married,2019-11-15,30,8,47473.0,1009.0,Phd,Non-Travel,45
1352,Pooja,Yadav,pooja.yadav352@company.com,+91-9621758578,Female,1990-08-25,Single,2016-06-30,26,10,65000.0,1051.0,Phd,Non-Travel,20
1353,Priya,Singh,priya.singh353@company.com,9995994586,Female,1967-01-03,Married,2019-05-14,21,6,82607.0,1049.0,Diploma,Travel_Frequently,30
1354,Neha,Yadav,neha.yadav354@company.com,9277827512,Female,1980-03-17,Married,2022-02-18,26,10,45312.0,1051.0,Bachelor'S,Travel_Frequently,8
1355,Gaurav,Agarwal,gaurav.agarwal355@company.com,9990873441,Male,1987-07-20,Married,2010-06-02,16,4,72024.0,1029.0,High School,Travel_Frequently,21
1356,Rajesh,Malhotra,rajesh.malhotra356@company.com,9296139268,Male,1966-01-30,Married,2021-11-03,12,3,59011.0,1020.0,Master'S,Non-Travel,40
1357,Sunita,Singh,MISSING,9357293193,Female,1983-07-09,Married,2017-04-09,22,6,78742.0,1032.0,Phd,Travel_Rarely,8
1358,Nikhil,Sharma,nikhil.sharma358@company.com,9427075547,Male,1977-01-27,Married,2022-06-05,25,10,43842.0,1055.0,Phd,Non-Travel,24
1359,Preeti,Kapoor,preeti.kapoor359@company.com,9617743557,Female,2001-06-15,Divorced,2020-06-03,1,1,56742.0,1044.0,Master'S,Travel_Frequently,14
1360,Sanjay,Gupta,sanjay.gupta360@company.com,9832400367,Male,1997-07-11,Divorced,2022-06-25,25,10,39452.0,1049.0,Master'S,Non-Travel,43
1361,Priya,Kumar,priya.kumar361@company.com,9677814249,Female,1965-03-12,Married,2010-03-20,4,1,70000.0,1042.0,High School,Non-Travel,54
1362,Sakshi,Joshi,SAKSHI.JOSHI362@COMPANY.COM,9401865849,Female,1965-05-19,Married,2012-10-19,27,10,65000.0,1013.0,High School,Travel_Frequently,20
1363,Ananya,Nair,ananya.nair363@company.com,9711068865,Female,1996-09-17,Married,2023-08-05,30,8,38531.0,1013.0,Phd,Travel_Frequently,12
1364,Kirti,Iyer,kirti.iyer364@company.com,+91-9587399464,Female,1995-06-01,Divorced,2010-07-09,18,5,80000.0,1044.0,High School,Travel_Rarely,55
1365,Swati,Joshi,swati.joshi365@company.com,9713986637,Female,1967-02-09,Single,2016-03-26,2,1,65969.0,1015.0,Master'S,Non-Travel,13
1366,Rohan,Bansal,rohan.bansal366@company.com,9993908879,Male,2000-10-05,Single,2024-01-18,27,10,40509.0,1051.0,Diploma,Travel_Frequently,40
1367,Vivaan,Verma,vivaan.verma367@company.com,9772361249,Male,1979-01-20,Single,2025-07-21,4,1,48251.0,1004.0,Phd,Travel_Rarely,55
1368,Ashok,Yadav,ashok.yadav368@company.com,+91-9940663765,Male,1982-03-23,Single,2020-05-30,4,1,54277.0,1038.0,Diploma,Non-Travel,1
1369,Gaurav,Kumar,gaurav.kumar369@company.com,9434649743,Male,1983-11-20,Divorced,2020-10-18,19,5,64378.0,1042.0,Bachelor'S,Travel_Frequently,35
1370,Shreya,Joshi,shreya.joshi370@company.com,9315147688,Female,1967-07-29,Married,2015-04-29,2,1,55628.0,1005.0,Bachelor'S,Travel_Frequently,31
1371,Kirti,Tiwari,MISSING,9335585271,Female,1983-10-13,Single,2017-05-16,23,6,78934.0,1045.0,Diploma,Travel_Frequently,14
1372,Sunita,Reddy,sunita.reddy372@company.com,9921984514,Female,1981-04-11,Divorced,2010-03-23,25,10,65000.0,1013.0,Diploma,Non-Travel,15
1373,Karan,Reddy,karan.reddy373@company.com,9219152069,Male,2002-10-23,Divorced,2015-11-15,2,1,60790.0,1030.0,Diploma,Travel_Rarely,43
1374,Neha,Singh,neha.singh374@company.com,9362583172,Female,2000-08-28,Married,2014-04-03,10,3,85000.0,1038.0,Diploma,Travel_Rarely,51
1375,Kavya,Agarwal,kavya.agarwal375@company.com,9792640312,Female,1997-08-17,Married,2011-10-29,28,8,60000.0,1034.0,Master'S,Travel_Rarely,46
1376,Swati,Nair,swati.nair376@company.com,9556364808,Female,1994-02-23,Divorced,2010-10-27,27,10,57433.0,1060.0,Bachelor'S,Travel_Frequently,6
1377,Sneha,Tiwari,sneha.tiwari377@company.com,9393152423,Female,1987-12-24,Single,2023-12-07,4,1,55870.0,1015.0,Bachelor'S,Travel_Rarely,6
1378,Amit,Iyer,amit.iyer378@company.com,9833944764,Male,1966-09-20,Married,2022-04-01,7,9,49885.0,1039.0,Diploma,Travel_Rarely,1
1379,Sunita,Tiwari,sunita.tiwari379@company.com,9325351588,Female,1994-05-05,Single,2021-07-01,4,1,70000.0,1051.0,Phd,Travel_Frequently,53
1380,Manish,Malhotra,manish.malhotra380@company.com,9636656386,Male,1985-03-09,Single,2022-07-11,16,4,47537.0,1022.0,Diploma,Travel_Rarely,44
1381,Anjali,Tiwari,anjali.tiwari381@company.com,9716197593,Female,1971-03-30,Single,2013-06-13,1,1,57909.0,1014.0,Master'S,Travel_Frequently,25
1382,Shreya,Gupta,MISSING,9313673270,Female,1995-04-11,Married,2022-05-27,9,3,61393.0,1019.0,Diploma,Travel_Rarely,43
1383,Karan,Mehta,karan.mehta383@company.com,9320844007,Male,1970-10-17,Married,2022-01-12,25,10,32000.0,1043.0,Master'S,Travel_Frequently,37
1384,Divya,Reddy,divya.reddy384@company.com,9627162809,Female,1984-12-29,Divorced,2011-06-09,2,1,63441.0,1048.0,High School,Travel_Frequently,30
1385,Sakshi,Patel,sakshi.patel385@company.com,9357370819,Female,1997-11-22,Divorced,2019-09-10,27,10,44184.0,1057.0,Phd,Travel_Frequently,5
1386,Kavita,Saxena,kavita.saxena386@company.com,9147926645,Female,1998-11-20,Single,2012-05-11,5,9,64466.0,1045.0,Master'S,Travel_Rarely,48
1387,Pooja,Kumar,pooja.kumar387@company.com,9980926449,Female,1986-09-30,Married,2020-05-07,24,6,77005.0,1054.0,High School,Non-Travel,12
1388,Rohan,Nair,rohan.nair388@company.com,9998186261,Male,1981-01-23,Single,2013-12-28,12,3,85000.0,1043.0,High School,Travel_Frequently,20
1389,Riya,Iyer,riya.iyer389@company.com,9203726898,Female,1973-12-21,Single,2012-01-19,22,6,78742.0,1011.0,Diploma,Travel_Rarely,33
1390,Ashok,Reddy,MISSING,9328457837,Male,1975-06-05,Married,2014-10-18,25,10,52990.0,1053.0,Bachelor'S,Travel_Rarely,3
1391,Pooja,Saxena,pooja.saxena391@company.com,9242734041,Female,1969-04-02,Single,2023-06-16,11,3,57419.0,1057.0,Bachelor'S,Non-Travel,22
1392,Siddharth,Tiwari,siddharth.tiwari392@company.com,9185243980,Male,1965-12-14,Married,2023-10-29,2,1,52987.0,1019.0,Diploma,Travel_Rarely,14
1393,Anjali,Kumar,ANJALI.KUMAR393@COMPANY.COM,9886916528,Female,1993-11-14,Married,2010-11-21,19,5,67907.0,1035.0,High School,Travel_Frequently,45
1394,Isha,Kapoor,isha.kapoor394@company.com,9286482992,Female,1987-01-21,Married,2011-07-28,1,1,70000.0,1060.0,Diploma,Travel_Frequently,6
1395,Rahul,Malhotra,rahul.malhotra395@company.com,9486098163,Male,1978-08-07,Married,2016-05-26,10,3,84632.0,1029.0,Master'S,Travel_Frequently,48
1396,Priya,Chopra,priya.chopra396@company.com,9502810902,Female,1991-09-13,Single,2022-01-18,26,10,42965.0,1022.0,Diploma,Non-Travel,10
1397,Swati,Chopra,SWATI.CHOPRA397@COMPANY.COM,9233656706,Female,1981-09-27,Divorced,2018-08-13,27,10,38167.0,1013.0,Master'S,Travel_Frequently,23
1398,Anil,Malhotra,MISSING,9814763773,Male,1986-06-07,Divorced,2010-10-10,14,4,73000.0,1030.0,Diploma,Non-Travel,39
1399,Vivaan,Chopra,vivaan.chopra399@company.com,9672520551,Male,1988-04-05,Single,2014-03-27,25,10,57531.0,1020.0,Master'S,Non-Travel,41
1400,Riya,Chopra,riya.chopra400@company.com,9887098105,Female,1972-07-22,Married,2021-01-11,17,5,80000.0,1012.0,Diploma,Travel_Rarely,12
1401,Karan,Reddy,karan.reddy401@company.com,9783365422,Male,2001-04-19,Divorced,2014-04-21,2,1,50589.0,1025.0,High School,Non-Travel,22
1402,Rohan,Verma,rohan.verma402@company.com,9658425333,Male,1994-11-05,Single,2023-01-24,17,5,55399.0,1060.0,Master'S,Travel_Rarely,39
1403,Sneha,Joshi,sneha.joshi403@company.com,+91-9249103044,Female,1980-12-21,Married,2017-05-29,25,10,53913.0,1034.0,Bachelor'S,Travel_Rarely,29
1404,Riya,Sharma,riya.sharma404@company.com,9620266724,Female,1993-06-06,Single,2018-01-29,21,6,78053.0,1006.0,Bachelor'S,Travel_Rarely,43
1405,Sakshi,Reddy,sakshi.reddy405@company.com,9280445368,Female,1970-09-26,Married,2021-03-03,9,3,64437.0,1031.0,Phd,Non-Travel,14
1406,Manish,Sharma,manish.sharma406@company.com,9245767354,Male,1982-03-16,Divorced,2016-04-15,11,3,80348.0,1032.0,High School,Non-Travel,37
1407,Sunita,Saxena,sunita.saxena407@company.com,9224668108,Female,1976-08-15,Married,2012-08-05,25,10,52368.0,1021.0,Master'S,Travel_Frequently,1
1408,Kavita,Mehta,kavita.mehta408@company.com,9255371286,Female,1988-04-25,Single,2024-11-20,22,6,66318.0,1015.0,Master'S,Non-Travel,39
1409,Ashok,Mehta,ashok.mehta409@company.com,9163149529,Male,1977-04-08,Married,2025-11-05,17,5,56981.0,1053.0,Diploma,Travel_Frequently,48
1410,Sunita,Rao,sunita.rao410@company.com,9666768643,Female,1989-07-31,Married,2018-10-19,9,3,75712.0,1060.0,Diploma,Travel_Rarely,7
1411,Sanjay,Kapoor,sanjay.kapoor411@company.com,+91-9799261476,Male,1984-10-27,Married,2025-08-11,10,3,67065.0,1037.0,High School,Travel_Rarely,28
1412,Swati,Patel,swati.patel412@company.com,9525894109,Female,1988-02-14,Single,2024-07-31,1,1,38920.0,1012.0,Master'S,Travel_Rarely,53
1413,Priya,Singh,priya.singh413@company.com,9844882463,Female,1993-10-09,Single,2024-12-31,8,9,34000.0,1012.0,Master'S,Travel_Frequently,45
1414,Varun,Patel,varun.patel414@company.com,9678727283,Male,1982-08-31,Single,2022-06-22,25,10,56303.0,1008.0,Diploma,Non-Travel,39
1415,Pooja,Verma,pooja.verma415@company.com,9420595601,Female,1994-04-11,Married,2013-08-13,10,3,82035.0,1028.0,High School,Travel_Rarely,3
1416,Kavya,Tiwari,kavya.tiwari416@company.com,9811479581,Female,1979-01-15,Divorced,2021-09-21,30,8,36220.0,1013.0,Diploma,Non-Travel,9
1417,Ashok,Malhotra,ashok.malhotra417@company.com,9253807016,Male,1982-02-16,Married,2024-07-28,7,9,57339.0,1047.0,Bachelor'S,Travel_Frequently,24
1418,Manish,Kumar,manish.kumar418@company.com,9536778058,Male,1981-12-31,Divorced,2010-08-01,24,6,89855.0,1024.0,Bachelor'S,Non-Travel,52
1419,Anil,Singh,anil.singh419@company.com,9206371470,Male,1991-06-01,Married,2020-12-24,7,9,59756.0,1049.0,Master'S,Travel_Rarely,52
1420,Swati,Tiwari,swati.tiwari420@company.com,9878913009,Female,1965-06-05,Married,2025-05-27,11,3,62225.0,1050.0,Diploma,Travel_Rarely,46
1421,Ritu,Rao,ritu.rao421@company.com,9196787722,Female,1988-05-09,Married,2015-02-18,20,5,80000.0,1016.0,High School,Travel_Frequently,4
1422,Manish,Agarwal,MANISH.AGARWAL422@COMPANY.COM,9304208516,Male,1987-05-02,Married,2021-07-20,12,3,81509.0,1046.0,Master'S,Travel_Frequently,23
1423,Ashok,Kapoor,MISSING,9632047514,Male,1972-11-04,Married,2011-09-08,10,3,80282.0,1008.0,Bachelor'S,Travel_Frequently,55
1424,Divya,Reddy,divya.reddy424@company.com,9763302601,Female,1974-10-03,Single,2016-11-02,4,1,67312.0,1001.0,Phd,Travel_Rarely,20
1425,Anil,Joshi,anil.joshi425@company.com,9107420042,Male,1984-04-29,Single,2021-01-13,1,1,58402.0,1015.0,Master'S,Travel_Rarely,20
1426,Pooja,Kapoor,pooja.kapoor426@company.com,+91-9405908799,Female,1971-04-11,Single,2017-12-07,28,8,49879.0,1048.0,Bachelor'S,Non-Travel,43
1427,Pooja,Malhotra,pooja.malhotra427@company.com,9896601758,Female,1987-03-26,Single,2025-04-16,30,8,29134.0,1008.0,High School,Non-Travel,10
1428,Rajesh,Malhotra,rajesh.malhotra428@company.com,9300639654,Male,1986-07-17,Married,2016-06-29,4,1,65545.0,1056.0,Bachelor'S,Travel_Frequently,53
1429,Siddharth,Yadav,siddharth.yadav429@company.com,9256990862,Male,1991-07-10,Single,2024-02-09,10,3,72096.0,1006.0,High School,Travel_Rarely,34
1430,Kavita,Bansal,kavita.bansal430@company.com,9443426534,Female,1993-11-19,Divorced,2011-02-28,4,1,53993.0,1001.0,High School,Non-Travel,19
1431,Amit,Bansal,amit.bansal431@company.com,9895956334,Male,1978-08-27,Married,2012-07-02,23,6,79623.0,1038.0,Phd,Travel_Rarely,16
1432,Vikram,Yadav,vikram.yadav432@company.com,9609166776,Male,1973-08-27,Single,2025-10-21,6,9,34000.0,1047.0,Diploma,Non-Travel,13
1433,Meera,Kapoor,meera.kapoor433@company.com,9238442086,Female,1986-08-29,Single,2019-05-26,5,9,50542.0,1004.0,Diploma,Travel_Rarely,44
1434,Ritu,Chopra,MISSING,9948950616,Female,1974-04-14,Divorced,2014-02-16,26,10,65000.0,1047.0,Phd,Travel_Rarely,55
1435,Rahul,Verma,rahul.verma435@company.com,9789785833,Male,1966-10-03,Single,2024-05-06,15,4,63290.0,1014.0,Phd,Non-Travel,42
1436,Varun,Nair,varun.nair436@company.com,9400314642,Male,1992-06-06,Single,2016-08-12,12,3,75469.0,1035.0,Phd,Travel_Frequently,48
1437,Deepak,Iyer,deepak.iyer437@company.com,9565900401,Male,1974-02-24,Married,2023-01-17,23,6,83252.0,1006.0,Master'S,Travel_Rarely,12
1438,Sanjay,Sharma,sanjay.sharma438@company.com,9532185699,Male,1972-12-21,Married,2018-11-04,18,5,55490.0,1047.0,High School,Non-Travel,25
1439,Vikram,Iyer,vikram.iyer439@company.com,9317241211,Male,2000-07-18,Married,2010-03-18,5,9,52861.0,1058.0,Master'S,Travel_Rarely,22
1440,Preeti,Singh,preeti.singh440@company.com,9125770743,Female,1969-08-12,Married,2022-03-20,1,1,51024.0,1023.0,Bachelor'S,Travel_Frequently,25
1441,Isha,Singh,isha.singh441@company.com,9146543311,Female,1977-08-23,Married,2018-01-06,13,4,63845.0,1034.0,Bachelor'S,Non-Travel,44
1442,Meera,Singh,MEERA.SINGH442@COMPANY.COM,9259604146,Female,1994-09-07,Single,2018-04-12,20,5,67116.0,1010.0,Master'S,Travel_Frequently,51
1443,Divya,Kumar,divya.kumar443@company.com,9783548538,Female,1973-02-27,Single,2018-08-21,6,9,37300.0,1042.0,Diploma,Travel_Rarely,36
1444,Anil,Gupta,anil.gupta444@company.com,9243444042,Male,2001-05-24,Married,2014-12-02,27,10,56707.0,1023.0,Bachelor'S,Travel_Rarely,30
1445,Sneha,Reddy,sneha.reddy445@company.com,9158071545,Female,1998-07-05,Married,2013-02-02,13,4,57729.0,1005.0,Master'S,Non-Travel,2
1446,Gaurav,Malhotra,gaurav.malhotra446@company.com,9939018541,Male,1986-01-27,Married,2013-02-21,10,3,85000.0,,High School,Non-Travel,42
1447,Anil,Malhotra,anil.malhotra447@company.com,9198716092,Male,1996-11-29,Single,2015-10-15,30,8,54050.0,1009.0,Diploma,Travel_Frequently,4
1448,Deepak,Bansal,deepak.bansal448@company.com,9183546326,Male,2002-02-09,Married,2018-07-14,24,6,69476.0,1022.0,High School,Travel_Rarely,11
1449,Riya,Saxena,MISSING,9437778016,Female,1975-10-13,Single,2016-01-15,13,4,59628.0,1023.0,Bachelor'S,Travel_Frequently,13
1450,Aditya,Mehta,aditya.mehta450@company.com,9140166847,Male,1969-07-13,Single,2021-04-06,27,10,39424.0,1030.0,High School,Travel_Frequently,15
1451,Siddharth,Agarwal,siddharth.agarwal451@company.com,9931264077,Male,2000-03-25,Single,2012-12-10,24,6,84886.0,1040.0,Phd,Non-Travel,37
1452,Sanjay,Saxena,sanjay.saxena452@company.com,9292399773,Male,1979-01-27,Single,2013-10-22,8,9,67000.0,1031.0,Bachelor'S,Travel_Frequently,9
1453,Shreya,Chopra,shreya.chopra453@company.com,9643251546,Female,1970-10-15,Married,2019-11-21,27,10,42075.0,1044.0,High School,Travel_Frequently,4
1454,Vikram,Singh,vikram.singh454@company.com,9600232257,Male,1972-02-06,Single,2022-10-15,20,5,64641.0,1053.0,Master'S,Non-Travel,12
1455,Riya,Chopra,riya.chopra455@company.com,9141105345,Female,1979-03-27,Divorced,2017-09-06,21,6,74031.0,1010.0,Diploma,Travel_Frequently,3
1456,Kavita,Bansal,kavita.bansal456@company.com,9174366341,Female,1974-06-28,Single,2010-07-07,13,4,65689.0,1056.0,Master'S,Travel_Frequently,14
1457,Manish,Mehta,manish.mehta457@company.com,9568993235,Male,1973-11-28,Married,2017-11-01,18,5,67187.0,1025.0,High School,Travel_Frequently,13
1458,Anjali,Sharma,anjali.sharma458@company.com,9103948031,Female,1971-08-14,Single,2021-03-15,12,3,59707.0,1055.0,Diploma,Travel_Frequently,38
1459,Preeti,Patel,MISSING,9429601610,Female,1973-07-29,Single,2025-03-30,25,10,53913.0,1045.0,Master'S,Travel_Rarely,27
1460,Pooja,Patel,pooja.patel460@company.com,9830447058,Female,1981-09-27,Single,2013-12-20,29,8,44263.0,1040.0,High School,Non-Travel,6
1461,Sakshi,Saxena,sakshi.saxena461@company.com,9604201501,Female,1994-12-14,Single,2016-07-02,5,9,67000.0,1051.0,Master'S,Travel_Frequently,46
1462,Siddharth,Rao,MISSING,9128182306,Male,1978-10-16,Married,2019-04-21,19,5,70617.0,1053.0,Phd,Travel_Rarely,22
1463,Riya,Yadav,riya.yadav463@company.com,9270127578,Female,1984-04-01,Married,2012-11-21,27,10,54867.0,1052.0,Diploma,Non-Travel,41
1464,Preeti,Patel,preeti.patel464@company.com,9683763884,Female,1969-03-08,Married,2012-02-04,22,6,78742.0,1025.0,High School,Travel_Rarely,41
1465,Sanjay,Reddy,sanjay.reddy465@company.com,9722077234,Male,1999-07-24,Single,2015-11-04,16,4,63136.0,1060.0,Phd,Non-Travel,10
1466,Meera,Reddy,meera.reddy466@company.com,9780271060,Female,1983-07-24,Single,2011-08-26,25,10,60559.0,1012.0,Bachelor'S,Non-Travel,43
1467,Meera,Bansal,meera.bansal467@company.com,9332257365,Female,1988-05-28,Divorced,2015-09-16,2,1,66150.0,1014.0,High School,Non-Travel,15
1468,Swati,Reddy,swati.reddy468@company.com,9870298232,Female,1985-12-14,Divorced,2021-02-13,7,9,56172.0,1038.0,Phd,Non-Travel,51
1469,Kavita,Yadav,kavita.yadav469@company.com,9169005360,Female,1992-12-10,Married,2012-05-31,19,5,71936.0,1033.0,Bachelor'S,Travel_Rarely,19
1470,Sunita,Sharma,sunita.sharma470@company.com,+91-9231322499,Female,1984-04-06,Married,2014-03-04,7,9,55935.0,1046.0,Bachelor'S,Travel_Rarely,37
1471,Shreya,Yadav,shreya.yadav471@company.com,9793927248,Female,1969-08-14,Married,2022-08-01,14,4,51717.0,1021.0,Bachelor'S,Non-Travel,4
1472,Pooja,Singh,pooja.singh472@company.com,9104989688,Female,1991-12-24,Single,2017-05-01,28,8,30384.0,1054.0,Master'S,Travel_Frequently,34
1473,Manish,Rao,manish.rao473@company.com,9847814942,Male,1998-10-23,Divorced,2017-10-03,19,5,56041.0,1042.0,High School,Travel_Frequently,7
1474,Rajesh,Malhotra,RAJESH.MALHOTRA474@COMPANY.COM,9838993413,Male,1968-12-13,Single,2014-04-15,14,4,73000.0,1051.0,High School,Non-Travel,20
1475,Divya,Patel,divya.patel475@company.com,9783870083,Female,1970-05-19,Married,2012-10-31,12,3,85000.0,1034.0,Diploma,Travel_Rarely,43
1476,Sneha,Gupta,sneha.gupta476@company.com,9846213062,Female,1996-11-29,Single,2011-11-10,19,5,75022.0,1004.0,Diploma,Travel_Frequently,14
1477,Riya,Tiwari,riya.tiwari477@company.com,9585795047,Female,1996-10-13,Married,2020-03-08,23,6,79130.0,1050.0,Master'S,Non-Travel,18
1478,Vikram,Kapoor,vikram.kapoor478@company.com,9690884707,Male,1965-09-29,Married,2020-05-03,6,9,52405.0,1010.0,Master'S,Travel_Rarely,33
1479,Anil,Malhotra,anil.malhotra479@company.com,9153549056,Male,1973-07-01,Single,2019-01-12,15,4,73000.0,1015.0,High School,Non-Travel,37
1480,Ashok,Chopra,ashok.chopra480@company.com,9740286632,Male,1997-12-03,Married,2025-07-07,25,10,50473.0,,Diploma,Travel_Frequently,40
1481,Karan,Mehta,MISSING,9383287655,Male,1985-06-03,Married,2013-03-07,7,9,61006.0,1049.0,High School,Travel_Rarely,31
1482,Aarav,Sharma,aarav.sharma482@company.com,9626844145,Male,1988-07-25,Divorced,2021-04-14,18,5,55221.0,1017.0,Master'S,Travel_Rarely,30
1483,Pooja,Nair,pooja.nair483@company.com,9562482630,Female,1983-05-29,Single,2014-12-10,2,1,49536.0,1013.0,Master'S,Travel_Rarely,41
1484,Amit,Joshi,amit.joshi484@company.com,9953982207,Male,1991-06-06,Divorced,2019-05-12,24,6,77382.0,1051.0,Bachelor'S,Non-Travel,1
1485,Siddharth,Rao,siddharth.rao485@company.com,9232538144,Male,1986-11-03,Single,2016-06-19,11,3,69047.0,1028.0,Bachelor'S,Non-Travel,17
1486,Vivaan,Nair,vivaan.nair486@company.com,9514722941,Male,1984-05-19,Divorced,2023-02-16,10,3,53721.0,1007.0,Bachelor'S,Travel_Frequently,20
1487,Arjun,Nair,arjun.nair487@company.com,9503690359,Male,1989-11-12,Married,2014-06-23,12,3,72913.0,1007.0,Diploma,Travel_Rarely,45
1488,Meera,Malhotra,meera.malhotra488@company.com,9760575149,Female,1983-05-28,Divorced,2020-05-06,29,8,35622.0,1038.0,Phd,Non-Travel,40
1489,Kavya,Chopra,kavya.chopra489@company.com,9412004592,Female,2001-03-22,Single,2021-08-14,4,1,65861.0,1056.0,High School,Travel_Frequently,38
1490,Siddharth,Kumar,siddharth.kumar490@company.com,9965024499,Male,1975-01-11,Single,2025-02-26,28,8,44107.0,1008.0,High School,Non-Travel,39
1491,Nikhil,Sharma,nikhil.sharma491@company.com,9982279119,Male,1967-07-01,Single,2012-09-24,29,8,55640.0,1043.0,Phd,Travel_Rarely,10
1492,Karan,Agarwal,karan.agarwal492@company.com,9514271914,Male,1986-07-21,Married,2016-07-03,16,4,73000.0,1027.0,Master'S,Non-Travel,19
1493,Ananya,Yadav,ananya.yadav493@company.com,9640312926,Female,1980-11-29,Married,2013-02-15,28,8,55731.0,1034.0,Master'S,Non-Travel,12
1494,Nisha,Kumar,nisha.kumar494@company.com,9718517117,Female,1982-09-03,Divorced,2011-07-13,19,5,70617.0,1043.0,Phd,Non-Travel,45
1495,Neha,Verma,neha.verma495@company.com,9928653076,Female,1975-05-25,Married,2012-03-01,2,1,70000.0,1016.0,High School,Travel_Frequently,25
1496,Pooja,Verma,pooja.verma496@company.com,9784398502,Female,1992-03-17,Single,2024-02-28,7,9,49861.0,1017.0,Master'S,Travel_Frequently,19
1497,Vivaan,Tiwari,vivaan.tiwari497@company.com,9177271956,Male,1974-02-17,Single,2010-09-30,1,1,60385.0,1059.0,Phd,Non-Travel,54
1498,Sakshi,Saxena,sakshi.saxena498@company.com,9208354512,Female,1984-09-08,Divorced,2019-08-04,9,3,68886.0,1039.0,Phd,Non-Travel,15
1499,Meera,Gupta,meera.gupta499@company.com,9160825536,Female,1968-05-10,Divorced,2021-12-26,11,3,59808.0,1038.0,Master'S,Travel_Frequently,2
1500,Vikram,Reddy,vikram.reddy500@company.com,9137969739,Male,1975-07-28,Married,2021-01-26,21,6,62123.0,1027.0,Phd,Non-Travel,36
1501,Aarav,Bansal,MISSING,+91-9159438642,Male,1984-05-10,Married,2020-09-17,15,4,64134.0,1013.0,Phd,Travel_Rarely,44
1502,Sunita,Kumar,sunita.kumar502@company.com,9568714963,Female,1971-03-08,Single,2012-08-04,27,10,65000.0,1006.0,Phd,Non-Travel,27
1503,Rohan,Iyer,rohan.iyer503@company.com,9413975774,Male,1967-07-18,Single,2012-11-04,1,1,54347.0,1043.0,High School,Non-Travel,17
1504,Sneha,Kapoor,sneha.kapoor504@company.com,9640570384,Female,1999-12-31,Single,2022-05-15,19,5,65742.0,1027.0,Phd,Travel_Rarely,6
1505,Sanjay,Saxena,sanjay.saxena505@company.com,9122859588,Male,1981-09-15,Married,2013-03-08,13,4,62820.0,,Bachelor'S,Travel_Rarely,20
1506,Swati,Sharma,SWATI.SHARMA506@COMPANY.COM,9919261049,Female,1975-01-26,Divorced,2014-08-13,25,10,53979.0,,Phd,Travel_Rarely,52
1507,Kavita,Verma,kavita.verma507@company.com,9601794417,Female,1988-12-27,Divorced,2020-05-25,7,9,46458.0,1009.0,High School,Travel_Frequently,18
1508,Kirti,Chopra,kirti.chopra508@company.com,9710358959,Female,1981-03-24,Single,2016-01-11,3,1,53844.0,1055.0,Diploma,Travel_Rarely,2
1509,Preeti,Reddy,preeti.reddy509@company.com,9378679814,Female,1977-05-27,Married,2023-09-09,25,10,44645.0,1041.0,Diploma,Travel_Frequently,42
1510,Kirti,Mehta,kirti.mehta510@company.com,9148031760,Female,1967-09-24,Single,2015-10-24,2,1,60790.0,1005.0,Phd,Non-Travel,33
1511,Neha,Malhotra,neha.malhotra511@company.com,9415747781,Female,1966-02-09,Married,2017-04-29,18,5,70971.0,1003.0,Bachelor'S,Travel_Frequently,2
1512,Riya,Chopra,riya.chopra512@company.com,9716799441,Female,1982-02-04,Married,2024-07-24,2,1,47544.0,1035.0,High School,Non-Travel,39
1513,Riya,Tiwari,riya.tiwari513@company.com,9844181609,Female,1979-09-30,Divorced,2015-06-15,18,5,69707.0,1057.0,Master'S,Non-Travel,23
1514,Sakshi,Iyer,sakshi.iyer514@company.com,9823814870,Female,1975-04-23,Divorced,2022-10-09,29,8,33373.0,1017.0,Bachelor'S,Travel_Rarely,8
1515,Riya,Patel,riya.patel515@company.com,9136588469,Female,1972-06-25,Single,2012-09-16,28,8,51122.0,,Diploma,Non-Travel,33
1516,Kavya,Chopra,kavya.chopra516@company.com,9148573610,Female,1970-05-05,Single,2017-07-22,15,4,67506.0,1029.0,Master'S,Travel_Frequently,54
1517,Gaurav,Agarwal,gaurav.agarwal517@company.com,9731447036,Male,1991-08-17,Single,2023-04-21,5,9,50844.0,1015.0,Bachelor'S,Travel_Rarely,4
1518,Shreya,Mehta,shreya.mehta518@company.com,9717549533,Female,1971-06-05,Married,2010-12-10,25,10,55571.0,1023.0,Bachelor'S,Non-Travel,19
1519,Divya,Yadav,MISSING,9142675910,Female,1971-04-30,Single,2012-02-26,7,9,64365.0,1052.0,Diploma,Travel_Rarely,54
1520,Nisha,Agarwal,nisha.agarwal520@company.com,9246907242,Female,1978-03-26,Single,2012-06-16,12,3,85000.0,1008.0,Bachelor'S,Travel_Frequently,51
1521,Divya,Kapoor,divya.kapoor521@company.com,9999403775,Female,1966-09-21,Married,2019-09-21,7,9,38857.0,,High School,Non-Travel,38
